record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-C6-0187	beat back	击退；遏制	表示通过努力迫使攻击者后退，也可比喻控制威胁或问题。	Firefighters worked all night to beat back the flames.	消防员彻夜工作以遏制火势。	original_project_authored	draft_auto_validated	false
PH-C6-0188	break off	中断；折断；结束关系	可表示谈判或关系突然停止，也可指一部分从整体断开。	The two countries threatened to break off negotiations.	两国威胁要中断谈判。	original_project_authored	draft_auto_validated	false
PH-C6-0189	build upon	在某事基础上发展	后接已有的思想、成果或优势，表示以其为基础进一步发展。	The new study will build upon findings from earlier research.	这项新研究将以早期研究成果为基础继续推进。	original_project_authored	draft_auto_validated	false
PH-C6-0190	cash in on	利用某事获利	表示利用趋势、事件或他人的处境获取金钱或其他利益，常含批评意味。	Some sellers tried to cash in on the temporary shortage.	一些卖家试图利用暂时的短缺获利。	original_project_authored	draft_auto_validated	false
PH-C6-0191	chip away	逐渐削弱；一点点凿掉	常与 at 连用，表示通过持续小动作慢慢减少或破坏某物。	Rising costs continue to chip away at household savings.	不断上涨的成本持续侵蚀家庭储蓄。	original_project_authored	draft_auto_validated	false
PH-C6-0192	clock in	打卡上班；记录速度或时间	可表示记录到岗时间，也可说明完成活动所用的时间或速度。	Staff must clock in before entering the production area.	员工进入生产区前必须打卡上班。	original_project_authored	draft_auto_validated	false
PH-C6-0193	come to mind	突然想到；浮现在脑海	表示某个想法、名字或形象自然出现在意识中。	Several possible explanations come to mind immediately.	几个可能的解释立刻浮现在脑海中。	original_project_authored	draft_auto_validated	false
PH-C6-0194	come up to	走近；达到标准；总计	可表示接近某人，也可说明表现达到要求或数量达到某个水平。	The final product must come up to international safety standards.	最终产品必须达到国际安全标准。	original_project_authored	draft_auto_validated	false
PH-C6-0195	cool off	变凉；冷静下来	可表示温度下降，也可指愤怒或热情逐渐减弱。	Take a short walk and cool off before continuing the discussion.	继续讨论前先散一会儿步，让自己冷静下来。	original_project_authored	draft_auto_validated	false
PH-C6-0196	cut away	切除；剪掉	表示用刀、剪刀或工具移除不需要或受损的部分。	The doctor had to cut away the infected tissue.	医生不得不切除受感染的组织。	original_project_authored	draft_auto_validated	false
PH-C6-0197	date from	始于；追溯到	后接事物开始存在的年代或时期，通常用一般现在时。	The oldest sections of the wall date from the twelfth century.	城墙最古老的部分始建于十二世纪。	original_project_authored	draft_auto_validated	false
PH-C6-0198	deal out	分发；给予	表示把纸牌、任务、奖励或惩罚分给多人。	The dealer began to deal out five cards to each player.	发牌者开始给每名玩家发五张牌。	original_project_authored	draft_auto_validated	false
PH-C6-0199	die off	相继死亡；逐渐消失	表示一个群体中的成员陆续死亡，直到数量大幅减少或完全消失。	Native plants may die off if the drought continues.	如果干旱持续，本地植物可能会相继枯死。	original_project_authored	draft_auto_validated	false
PH-C6-0200	double over	弯下身子	通常因疼痛或大笑而身体猛然向前弯曲，也可接宾语表示使其弯腰。	The sudden pain made him double over.	突如其来的疼痛使他弯下身子。	original_project_authored	draft_auto_validated	false
