record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-C4-0182	rat race	激烈而疲惫的竞争	非正式表达，指为了事业、金钱或地位而不断竞争的生活方式。	He left the corporate rat race to work in a small coastal town.	他离开了企业中的激烈竞争，到一座海滨小镇工作。	original_project_authored	draft_auto_validated	false
PH-C4-0183	road rage	路怒	指驾驶过程中因愤怒而出现的攻击性或危险行为。	Heavy traffic can increase the risk of road rage.	拥堵交通会增加路怒行为的风险。	original_project_authored	draft_auto_validated	false
PH-C4-0184	ozone layer	臭氧层	指平流层中臭氧浓度相对较高、能吸收大部分有害紫外线的区域。	International action has helped protect the ozone layer.	国际行动帮助保护了臭氧层。	original_project_authored	draft_auto_validated	false
PH-C4-0185	prescription drug	处方药	指必须凭合格医疗专业人员处方才能合法取得的药物，具体规则因地区而异。	A prescription drug should be used only as directed.	处方药只能按照医嘱使用。	original_project_authored	draft_auto_validated	false
PH-C4-0186	organ donor	器官捐献者	指生前或去世后依法捐献器官供移植使用的人。	One organ donor may help several patients.	一名器官捐献者可能帮助多名患者。	original_project_authored	draft_auto_validated	false
PH-C4-0187	extended family	大家庭；扩展家庭	指除父母和子女外，还包括祖父母、叔伯姑姨等亲属的家庭关系网络。	Her extended family gathers for a meal every winter.	她的大家庭每年冬天都会聚餐。	original_project_authored	draft_auto_validated	false
PH-C4-0188	fossil fuel	化石燃料	指煤、石油和天然气等由古代有机物长期转化形成的燃料。	Burning fossil fuel releases carbon dioxide into the atmosphere.	燃烧化石燃料会向大气释放二氧化碳。	original_project_authored	draft_auto_validated	false
PH-C4-0189	growth rate	增长率；生长速度	表示数量、规模或个体在一定时期内增长的快慢。	The city's population growth rate has slowed in recent years.	近年来这座城市的人口增长率已经放缓。	original_project_authored	draft_auto_validated	false
PH-C4-0190	life span	寿命；使用期限	指生物从出生到死亡的时间，也可指物品保持可用的时期。	Regular maintenance can extend the life span of the equipment.	定期维护能够延长设备的使用寿命。	original_project_authored	draft_auto_validated	false
PH-C4-0191	tourist attraction	旅游景点	指吸引游客参观的地点、建筑、活动或自然景观。	The restored castle has become the town's main tourist attraction.	修复后的城堡已经成为镇上主要的旅游景点。	original_project_authored	draft_auto_validated	false
PH-C4-0192	user friendly	方便用户使用的	现代英语中作形容词通常写作 user-friendly，表示设计直观、易于理解和操作。	The updated website is more user friendly for people using phones.	更新后的网站对手机用户更加友好易用。	original_project_authored	draft_auto_validated	false
PH-C4-0193	crystal clear	非常清楚的；清澈透明的	可比喻说明内容毫无歧义，也可按字面形容透明清澈。	The instructions must be crystal clear to every participant.	这些说明必须让每名参与者都完全明白。	original_project_authored	draft_auto_validated	false
PH-C4-0194	high altitude	高海拔	指距离海平面较高的地点或环境；作定语时通常写作 high-altitude。	Visitors may need time to adjust to the high altitude.	游客可能需要时间适应高海拔环境。	original_project_authored	draft_auto_validated	false
PH-C4-0195	fairy tale	童话；不切实际的说法	可指含幻想元素的传统故事，也可比喻过于美好而不真实的说法。	The play is based on a traditional fairy tale.	这部戏剧改编自一个传统童话。	original_project_authored	draft_auto_validated	false
PH-C4-0196	genetic code	遗传密码	指核酸序列中的信息如何规定蛋白质氨基酸序列的规则体系。	Nearly all living organisms use the same basic genetic code.	几乎所有生物都使用相同的基本遗传密码。	original_project_authored	draft_auto_validated	false
PH-C4-0197	blood vessel	血管	指在身体中输送血液的管状结构，包括动脉、静脉和毛细血管。	A blocked blood vessel can prevent oxygen from reaching tissue.	血管堵塞会阻止氧气到达组织。	original_project_authored	draft_auto_validated	false
PH-C4-0198	atomic number	原子序数	指元素原子核中的质子数，用来确定元素的身份。	Carbon has an atomic number of six.	碳的原子序数是六。	original_project_authored	draft_auto_validated	false
PH-C4-0199	assembly line	装配线；流水线	指产品在连续工位上分步骤组装的生产系统。	The assembly line can produce hundreds of units each day.	这条装配线每天能生产数百件产品。	original_project_authored	draft_auto_validated	false
PH-C4-0200	amusement park	游乐园	指设有游乐设施、游戏和娱乐活动的商业或公共场所。	The amusement park closes during severe weather.	遇到恶劣天气时，这家游乐园会关闭。	original_project_authored	draft_auto_validated	false
