record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-J-0120	get through	通过；完成；接通电话	可表示通过考试或困难阶段、做完任务，也可表示电话接通。	We worked together to get through the difficult task.	我们共同努力完成了这项困难的任务。	original_project_authored	draft_auto_validated	false
PH-J-0121	get together	聚会；相聚	表示人们来到一起参加活动或共同做事。	Our whole family will get together during the holiday.	假期里我们全家会团聚。	original_project_authored	draft_auto_validated	false
PH-J-0122	get up	起床；站起来	通常表示离开床铺，也可表示从坐姿或卧姿站起。	I usually get up at half past six on school days.	上学日我通常六点半起床。	original_project_authored	draft_auto_validated	false
PH-J-0123	give up	放弃；戒除	后接名词或动名词，表示停止尝试或不再保持某种习惯。	Do not give up when the first attempt fails.	第一次尝试失败时不要放弃。	original_project_authored	draft_auto_validated	false
PH-J-0124	go ahead	开始吧；继续；先走	用于允许或鼓励某人开始行动，也可表示继续前进。	If you are ready, go ahead and open the box.	如果你准备好了，就打开盒子吧。	original_project_authored	draft_auto_validated	false
PH-J-0125	go away	离开；走开	表示离开当前地点，也可指问题或感觉消失。	The pain did not go away after a night's rest.	休息一夜后，疼痛并没有消失。	original_project_authored	draft_auto_validated	false
PH-J-0126	go back	回去；追溯到	可表示返回原地，也可表示某事物起源于过去某时。	I need to go back home for my notebook.	我得回家拿笔记本。	original_project_authored	draft_auto_validated	false
PH-J-0127	go down	下降；下去	可指位置、温度、价格或数量降低。	The temperature may go down quickly after sunset.	日落后气温可能迅速下降。	original_project_authored	draft_auto_validated	false
PH-J-0128	go home	回家	home 在这里作副词，前面通常不用介词 to。	Let us go home before the heavy rain starts.	我们在大雨开始前回家吧。	original_project_authored	draft_auto_validated	false
PH-J-0129	go in	进去；进入	表示从外部进入某个地方。	The shop is open, so we can go in now.	商店开门了，我们现在可以进去。	original_project_authored	draft_auto_validated	false
PH-J-0130	go into	进入；详细讨论；从事	后接地点可表示进入，也可表示深入讨论或开始某种职业。	The teacher will go into more detail after the break.	休息后老师会讲得更详细。	original_project_authored	draft_auto_validated	false
PH-J-0131	go on	继续；发生	可表示动作继续进行，也可询问正在发生什么。	The outdoor concert will go on despite the light rain.	尽管下着小雨，露天音乐会仍将继续。	original_project_authored	draft_auto_validated	false
PH-J-0132	go out	外出；熄灭	可表示离开家参加活动，也可指灯或火熄灭。	The lights may go out during the storm.	暴风雨期间可能会停电。	original_project_authored	draft_auto_validated	false
PH-J-0133	go over	复习；仔细检查	表示再次查看学习内容或认真检查细节。	Let us go over the new words before the quiz.	小测验前我们复习一下生词吧。	original_project_authored	draft_auto_validated	false
PH-J-0134	go through	经历；仔细检查；通过	可表示经历困难、逐项检查或从某处穿过。	We must go through every answer before handing in the paper.	交卷前我们必须检查每个答案。	original_project_authored	draft_auto_validated	false
PH-J-0135	go to bed	上床睡觉	表示为了睡觉而上床，通常用于描述作息。	You should go to bed early before an important exam.	重要考试前你应该早点睡觉。	original_project_authored	draft_auto_validated	false
PH-J-0136	go up	上升；向上走	可指位置、价格、温度或数量升高。	Food prices sometimes go up before a long holiday.	长假前食品价格有时会上涨。	original_project_authored	draft_auto_validated	false
PH-J-0137	grow up	长大；成长	表示人或动物逐渐成年，也可谈论成长地点或经历。	What do you want to be when you grow up?	你长大后想做什么？	original_project_authored	draft_auto_validated	false
PH-J-0138	hand in	提交；上交	表示把作业、文件或物品交给负责人。	Please hand in your homework before Friday.	请在星期五之前交作业。	original_project_authored	draft_auto_validated	false
PH-J-0139	hang on	稍等；抓紧；坚持	可用于让人等待，也可表示牢牢抓住或坚持下去。	Hang on for a minute while I find the key.	请稍等一分钟，我找一下钥匙。	original_project_authored	draft_auto_validated	false
PH-J-0140	help out	帮忙；协助解决困难	表示在别人需要时提供实际帮助。	Could you help out at the school fair this Saturday?	这个星期六你能在学校义卖会上帮忙吗？	original_project_authored	draft_auto_validated	false
PH-J-0141	hold on	稍等；抓牢	可用于电话中请对方等待，也可表示紧紧抓住。	Hold on to the rail as you walk down the steps.	下台阶时请抓紧扶手。	original_project_authored	draft_auto_validated	false
PH-J-0142	hurry up	赶快	用于催促某人加快动作，也可表示自己加快速度。	Hurry up, or the movie will begin without us.	快点，否则电影开始时我们还没到。	original_project_authored	draft_auto_validated	false
PH-J-0143	keep in	使留在里面；抑制	可表示让人或物留在某处，也可表示控制情绪不表露。	The teacher may keep in students who have not finished the task.	老师可能会让没有完成任务的学生留在教室里。	original_project_authored	draft_auto_validated	false
PH-J-0144	keep on	继续	后接动名词，强调反复或持续做某事。	If you keep on practicing, your pronunciation will improve.	如果你继续练习，发音会有所提高。	original_project_authored	draft_auto_validated	false
PH-J-0145	keep up	保持；跟上	可表示保持某种水平，也可与 with 连用表示跟上进度。	Walk faster so that you can keep up with the group.	走快一点，这样你就能跟上队伍。	original_project_authored	draft_auto_validated	false
PH-J-0146	know how	知道怎样；懂得方法	后常接带 to 的动词不定式，说明具备做某事的方法或技能。	Do you know how to use this fire extinguisher?	你知道怎样使用这个灭火器吗？	original_project_authored	draft_auto_validated	false
PH-J-0147	lay down	放下；制定	lay 是及物动词，后接宾语，可指放置物品或制定规则。	Please lay down the tools when you finish the job.	完成工作后，请把工具放下。	original_project_authored	draft_auto_validated	false
PH-J-0148	learn from	向某人学习；从某事中吸取经验	后接学习的对象、经历或错误。	We can learn from our mistakes and do better next time.	我们可以从错误中吸取经验，下次做得更好。	original_project_authored	draft_auto_validated	false
PH-J-0149	let go	松手；放开	可表示不再抓住某物，也可表示放下某种情绪。	Do not let go of the rope until I tell you.	在我告诉你之前不要松开绳子。	original_project_authored	draft_auto_validated	false
PH-J-0150	let in	让某人或某物进入	let 与 in 之间可放代词或名词作宾语。	Please open the curtains and let in some sunlight.	请拉开窗帘，让阳光照进来。	original_project_authored	draft_auto_validated	false
