record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-C4-0130	make for	走向；促成	可表示朝某地移动，也可说明某种因素有助于产生结果。	Clear rules make for a safer working environment.	清楚的规则有助于营造更安全的工作环境。	original_project_authored	draft_auto_validated	false
PH-C4-0131	pass away	去世	是 die 的委婉表达，常用于对逝者表示尊重。	The poet continued writing until she passed away at the age of ninety.	这位诗人一直写作，直到九十岁去世。	original_project_authored	draft_auto_validated	false
PH-C4-0132	put off	推迟；使反感；使分心	可表示把事情改到以后，也可指使人失去兴趣或产生厌恶。	Heavy snow forced the organizers to put off the match.	大雪迫使组织者推迟比赛。	original_project_authored	draft_auto_validated	false
PH-C4-0133	run down	撞倒；贬低；耗尽	可指车辆撞人、批评某人，也可表示电池或资源逐渐耗尽。	Leaving the lights on will run down the battery.	一直开着灯会耗尽电池电量。	original_project_authored	draft_auto_validated	false
PH-C4-0134	see through	看穿；坚持到底；帮助渡过	可表示识破欺骗，也可表示支持某人完成困难过程。	Most readers can see through the advertisement's exaggerated claims.	大多数读者能看穿广告中夸大的说法。	original_project_authored	draft_auto_validated	false
PH-C4-0135	take for	误认为；把某人或某物当作	常用于 take A for B，表示错误判断身份或性质。	Do not take politeness for weakness.	不要把礼貌误认为软弱。	original_project_authored	draft_auto_validated	false
PH-C4-0136	throw off	摆脱；甩掉；使困惑	可表示去除限制或疾病，也可指使人的判断或节奏受到干扰。	An unexpected question can throw off an unprepared speaker.	一个意外问题可能会打乱没有准备的演讲者。	original_project_authored	draft_auto_validated	false
PH-C4-0137	tie up	捆好；占用；使无法行动	可表示用绳固定，也可说明时间、资金或资源被占用。	The investigation may tie up several staff members for weeks.	这项调查可能会占用几名员工数周的时间。	original_project_authored	draft_auto_validated	false
PH-C4-0138	carbon dioxide	二氧化碳	由一个碳原子和两个氧原子构成的气体，化学式为 CO₂。	Plants absorb carbon dioxide during photosynthesis.	植物在光合作用过程中吸收二氧化碳。	original_project_authored	draft_auto_validated	false
PH-C4-0139	high tech	高科技；采用先进技术的	作名词可表示先进技术；作定语时通常写成 high-tech。	The region hopes to attract more jobs in high tech.	该地区希望吸引更多高科技领域的工作岗位。	original_project_authored	draft_auto_validated	false
PH-C4-0140	middle aged	中年的	现代英语作复合形容词时通常写作 middle-aged，本条保留母表词形用于识别。	The survey focuses on adults who are middle aged.	这项调查以中年成年人为对象。	original_project_authored	draft_auto_validated	false
PH-C4-0141	immune system	免疫系统	指保护身体、识别并抵抗病原体和异常细胞的生物系统。	Enough sleep helps the immune system function properly.	充足睡眠有助于免疫系统正常工作。	original_project_authored	draft_auto_validated	false
PH-C4-0142	self improvement	自我提升	现代英语中也常写作 self-improvement，指有意识地改善知识、技能或习惯。	Reading widely can be an important part of self improvement.	广泛阅读可以成为自我提升的重要部分。	original_project_authored	draft_auto_validated	false
PH-C4-0143	economic growth	经济增长	指一个经济体生产商品和服务的能力或产出随时间增加。	Long-term economic growth depends partly on education and innovation.	长期经济增长部分取决于教育和创新。	original_project_authored	draft_auto_validated	false
PH-C4-0144	magnetic field	磁场	指磁力能够作用于磁性物体或带电粒子的空间区域。	Earth's magnetic field helps protect the planet from charged particles.	地球磁场有助于保护地球免受带电粒子的影响。	original_project_authored	draft_auto_validated	false
PH-C4-0145	self determination	自决；自主决定	现代英语中常写作 self-determination，指个人或群体自主选择目标和未来的权利或能力。	The agreement recognizes the community's right to self determination.	这项协议承认该社区的自决权。	original_project_authored	draft_auto_validated	false
PH-C4-0146	self defense	自卫；防身	现代英语中常写作 self-defense 或 self-defence，指保护自己免受攻击的行为。	The course teaches basic skills for self defense.	这门课程教授基本的防身技能。	original_project_authored	draft_auto_validated	false
PH-C4-0147	self evident	不言自明的；显而易见的	现代英语中通常写作 self-evident，表示无需进一步证明就很清楚。	A familiar idea may seem self evident until someone questions it.	一个熟悉的观点在受到质疑前可能显得不言自明。	original_project_authored	draft_auto_validated	false
PH-C4-0148	self sufficient	自给自足的；独立自立的	现代英语中通常写作 self-sufficient，表示无需外部帮助就能满足需要。	The farm aims to become self sufficient in energy.	这座农场力求实现能源自给自足。	original_project_authored	draft_auto_validated	false
PH-C4-0149	space shuttle	航天飞机	指可重复使用、用于往返地球轨道的特定类型航天器。	The retired space shuttle is now displayed in a museum.	这架退役的航天飞机现在陈列在博物馆里。	original_project_authored	draft_auto_validated	false
PH-C4-0150	golden age	黄金时代；鼎盛时期	指艺术、科学、经济或某种活动特别繁荣成功的时期。	Historians often describe the period as a golden age of exploration.	历史学家常把这一时期描述为探索的黄金时代。	original_project_authored	draft_auto_validated	false
