record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-C4-0274	account for	解释；占据一定比例	可表示说明原因，也可表示构成总数中的某一部分。	Online sales now account for half of the company's income.	线上销售目前占该公司收入的一半。	original_project_authored	draft_auto_validated	false
PH-C4-0275	carry out	执行；实施	后接计划、任务、调查或实验，表示把它付诸行动。	Independent experts will carry out the safety review.	独立专家将开展安全审查。	original_project_authored	draft_auto_validated	false
PH-C4-0276	focus on	集中于；重点关注	后接需要投入主要注意力或讨论的对象。	The workshop will focus on communication skills.	这次研讨会将重点讲解沟通技能。	original_project_authored	draft_auto_validated	false
PH-C4-0277	take over	接管；接替	可表示取得控制权、责任或接替某人的工作。	A younger team will take over management of the project next year.	一个更年轻的团队明年将接管这个项目。	original_project_authored	draft_auto_validated	false
PH-C4-0278	trade in	买卖；用旧物折价换购	可表示经营某类商品，也可表示交回旧物并抵扣新物价格。	The company used to trade in agricultural machinery.	这家公司过去经营农业机械。	original_project_authored	draft_auto_validated	false
PH-C4-0279	watch over	照看；守护	表示持续留意并保护某人、动物或地方。	Park rangers watch over the nesting birds during spring.	公园巡护员春季守护筑巢的鸟类。	original_project_authored	draft_auto_validated	false
PH-C4-0280	act as	担任；充当	后接角色、职务或功能，表示临时或实际发挥该作用。	This open area can act as an emergency meeting point.	这片开阔区域可以充当紧急集合点。	original_project_authored	draft_auto_validated	false
PH-C4-0281	do with	处理；处置；与某事有关	常见于疑问结构 what to do with，也可用于 have something to do with。	What should we do with equipment that no longer works?	我们应该如何处理不再工作的设备？	original_project_authored	draft_auto_validated	false
PH-C4-0282	run for	竞选；赶去；持续一段时间	可表示竞选职位、跑向某处，或演出和活动持续多久。	She plans to run for class president next term.	她计划下学期竞选班长。	original_project_authored	draft_auto_validated	false
PH-C4-0283	center on	以某事为中心；集中讨论	后接活动、故事或讨论的核心主题，美式拼写为 center。	The conference will center on solutions to urban water shortages.	会议将集中讨论城市缺水的解决方案。	original_project_authored	draft_auto_validated	false
PH-C4-0284	look into	调查；研究	表示仔细了解问题、事件或可能性，以查明事实。	The committee agreed to look into the cause of the delay.	委员会同意调查延误的原因。	original_project_authored	draft_auto_validated	false
PH-C4-0285	answer for	对某事负责；因某事受惩罚	表示必须为行为、错误或结果承担责任并作出解释。	Managers must answer for decisions made under their authority.	管理人员必须为其职权范围内作出的决定负责。	original_project_authored	draft_auto_validated	false
PH-C4-0286	break out	突然发生；逃脱	可指战争、火灾或疾病突然出现，也可指从受控地点逃出。	A fire could break out if the damaged wire is not replaced.	如果不更换损坏的电线，可能会发生火灾。	original_project_authored	draft_auto_validated	false
PH-C4-0287	bring in	引进；赚得；请来	可表示引入制度或人才、获得收入，或请某人参与处理。	The hospital plans to bring in an expert to review the case.	医院计划请一名专家来复核这个病例。	original_project_authored	draft_auto_validated	false
PH-C4-0288	burn out	耗尽；燃尽；精疲力竭	可指设备因过度使用损坏，也可指人长期承受压力后身心疲惫。	Employees may burn out when heavy workloads continue for months.	繁重工作持续数月时，员工可能会身心俱疲。	original_project_authored	draft_auto_validated	false
PH-C4-0289	come around	恢复知觉；改变看法；顺便来访	含义取决于语境，也可表示某个固定时间再次到来。	He may come around once he has considered all the evidence.	他考虑完所有证据后可能会改变看法。	original_project_authored	draft_auto_validated	false
PH-C4-0290	cover up	掩盖；遮住	可表示隐瞒错误或事实，也可指用物品覆盖身体或表面。	Officials must not cover up mistakes in the investigation.	官员不得掩盖调查中的错误。	original_project_authored	draft_auto_validated	false
PH-C4-0291	stand out	突出；显眼	表示因外观、能力或特点而容易被注意到。	A clear opening sentence can make your essay stand out.	清楚的开头句能够让你的文章脱颖而出。	original_project_authored	draft_auto_validated	false
PH-C4-0292	step up	增加；加快；主动承担	可表示提高行动力度或数量，也可指走上前承担责任。	The city must step up efforts to repair unsafe housing.	这座城市必须加大力度维修不安全的住房。	original_project_authored	draft_auto_validated	false
PH-C4-0293	sign up	报名；注册	常与 for 连用，表示登记参加课程、活动或服务。	More than two hundred residents sign up for the program each year.	每年有二百多名居民报名参加这个项目。	original_project_authored	draft_auto_validated	false
PH-C4-0294	draw on	利用；凭借；临近	可表示利用经验或资源，也可指时间逐渐过去或某个时刻临近。	Good leaders draw on the knowledge of the whole team.	优秀的领导者会利用整个团队的知识。	original_project_authored	draft_auto_validated	false
PH-C4-0295	get ahead	取得进步；获得成功	表示在事业、学习或竞争中进展并获得较好位置。	People should not need personal connections to get ahead.	人们不应该必须依靠私人关系才能获得成功。	original_project_authored	draft_auto_validated	false
PH-C4-0296	go about	着手做；四处走动	后接名词或动名词，表示以某种方式开始和处理事情。	We need to go about the task in a more organized way.	我们需要以更有条理的方式着手处理这项任务。	original_project_authored	draft_auto_validated	false
PH-C4-0297	hold up	延误；支撑；举起	可表示使进程推迟、支撑某物，也可指举起物品。	A missing permit could hold up construction for weeks.	缺少许可证可能使施工延误数周。	original_project_authored	draft_auto_validated	false
PH-C4-0298	lay off	解雇；停止使用或打扰	常表示因经营原因裁员；非正式语境也可表示停止某种行为。	The factory may lay off workers if orders continue to fall.	如果订单继续减少，这家工厂可能会裁员。	original_project_authored	draft_auto_validated	false
PH-C4-0299	look down on	轻视；看不起	后接被认为地位、能力或价值较低的人或事物。	No one should look down on people because of their occupation.	任何人都不应因为职业而轻视别人。	original_project_authored	draft_auto_validated	false
PH-C4-0300	make do	将就；凑合	常与 with 连用，表示在资源不足时用现有条件应付。	Until the new desks arrive, we will make do with the old ones.	新课桌到达之前，我们只好用旧课桌将就。	original_project_authored	draft_auto_validated	false
