record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-C6-0119	strike a chord	引起共鸣	常与 with 连用，表示话语、故事或经历触动他人的情感或记忆。	The speaker's honest account seemed to strike a chord with the audience.	演讲者坦诚的讲述似乎引起了观众的共鸣。	original_project_authored	draft_auto_validated	false
PH-C6-0120	tack on	附加；追加	表示在已有事物末尾或之外增加费用、条件或内容，常含额外之意。	The airline may tack on an extra charge for large bags.	航空公司可能会对大件行李追加费用。	original_project_authored	draft_auto_validated	false
PH-C6-0121	tangle with	与某人争斗；处理棘手问题	表示卷入冲突，或试图应对强大对手和复杂问题。	Small firms may hesitate to tangle with a powerful competitor.	小企业可能不愿与强大的竞争对手较量。	original_project_authored	draft_auto_validated	false
PH-C6-0122	tease apart	梳理清楚；逐步分开	表示小心地区分紧密相连的因素、观点或物体。	Researchers must tease apart the effects of age and environment.	研究人员必须梳理清楚年龄和环境各自的影响。	original_project_authored	draft_auto_validated	false
PH-C6-0123	trim back	修剪；削减	可表示剪去植物过长部分，也可比喻适度减少计划或开支。	Gardeners trim back the bushes before new growth begins.	园丁在新枝生长前修剪灌木。	original_project_authored	draft_auto_validated	false
PH-C6-0124	trim down	精简；削减	表示减少规模、数量或不必要的部分，使事物更简洁。	The editor helped trim down the report to twenty pages.	编辑帮助把报告精简到二十页。	original_project_authored	draft_auto_validated	false
PH-C6-0125	tuck away	藏好；尽情吃下	可表示把物品放在安全隐蔽处，也可非正式地表示吃下大量食物。	Tuck away the original document in a secure drawer.	把原始文件妥善藏在一个安全的抽屉里。	original_project_authored	draft_auto_validated	false
PH-C6-0126	tuck in	塞入；盖好；尽情吃	可表示把衣物边缘塞进去、把人盖好，或非正式地表示开始大吃。	Please tuck in the loose edge of the blanket.	请把毯子松开的边缘塞好。	original_project_authored	draft_auto_validated	false
PH-C6-0127	zoom in	放大；拉近观察	常与 on 连用，表示相机或界面放大某一区域以查看细节。	Zoom in on the upper corner to examine the tiny mark.	放大上方角落，检查那个细小标记。	original_project_authored	draft_auto_validated	false
PH-C6-0128	back out	退出；食言	常与 of 连用，表示在承诺参与后改变主意并退出。	One investor threatened to back out of the agreement.	一名投资者威胁要退出协议。	original_project_authored	draft_auto_validated	false
PH-C6-0129	bring out	使显现；推出；出版	可表示突出特点、推出产品，也可指出版书籍。	Good lighting can bring out the detail in the painting.	良好的照明能够突出画作中的细节。	original_project_authored	draft_auto_validated	false
PH-C6-0130	build up	逐渐增强；积累；建立	表示数量、力量或压力经过一段时间逐步增加。	Regular training will build up strength and endurance.	经常训练会逐渐增强力量和耐力。	original_project_authored	draft_auto_validated	false
PH-C6-0131	buy into	相信并接受；购买股份	可表示接受某种观点或方案，也可指投资并获得部分所有权。	Employees are more likely to buy into a plan they helped design.	员工更可能接受自己参与设计的计划。	original_project_authored	draft_auto_validated	false
PH-C6-0132	call in	召来；请来；打电话报告	可表示请专家协助、要求归还物品，或打电话告知情况。	The hospital decided to call in an additional specialist.	医院决定请来一名额外的专家。	original_project_authored	draft_auto_validated	false
PH-C6-0133	cash in	兑现；从中获利	可表示把票券或投资换成现金，常与 on 连用表示利用机会获利。	Some companies tried to cash in on the sudden demand.	一些公司试图利用突然增长的需求获利。	original_project_authored	draft_auto_validated	false
PH-C6-0134	catch up	赶上；补上进度	可表示达到他人的位置或水平，也可与 with 连用表示了解近况。	Students can use the weekend to catch up on missed work.	学生可以利用周末补上落下的功课。	original_project_authored	draft_auto_validated	false
PH-C6-0135	chicken out	因害怕而退出	非正式用语，表示临到行动时因为胆怯而放弃。	He did not want to chicken out after months of preparation.	准备了几个月后，他不想因为害怕而退出。	original_project_authored	draft_auto_validated	false
PH-C6-0136	clear away	清除；收走	表示把障碍、废物或用完的物品从某处移走。	Workers must clear away the fallen rocks before traffic can resume.	恢复交通前，工人必须清除落石。	original_project_authored	draft_auto_validated	false
PH-C6-0137	clear out	清空；迅速离开	可表示把场所内的物品全部移走，也可非正式地命令人离开。	We need to clear out the storage room before repairs begin.	维修开始前，我们需要清空储藏室。	original_project_authored	draft_auto_validated	false
PH-C6-0138	clear up	澄清；解决；转晴	可表示消除误会或问题，也可指天气变晴或疾病好转。	A written statement may clear up the confusion.	一份书面声明可能会澄清这场混乱。	original_project_authored	draft_auto_validated	false
PH-C6-0139	climb down	爬下；让步	可按字面表示向下攀爬，也可比喻放弃原先强硬立场。	The minister refused to climb down despite growing opposition.	尽管反对声日益增加，这位部长拒绝让步。	original_project_authored	draft_auto_validated	false
PH-C6-0140	spinal cord	脊髓	指位于脊柱内、连接脑与身体许多神经的中枢神经组织。	The spinal cord carries signals between the brain and much of the body.	脊髓在大脑与身体大部分区域之间传递信号。	original_project_authored	draft_auto_validated	false
PH-C6-0141	come upon	偶然遇见；偶然发现	较书面地表示没有预料地遇到某人或发现某物。	Hikers may come upon an abandoned shelter near the top of the hill.	徒步者可能会在山顶附近偶然发现一座废弃的避难所。	original_project_authored	draft_auto_validated	false
PH-C6-0142	cut up	切碎；使伤心；胡闹	可表示把物品切成小块，也可非正式地表示使人难过或行为嬉闹。	Cut up the fruit and divide it among the children.	把水果切开，分给孩子们。	original_project_authored	draft_auto_validated	false
PH-C6-0143	dig in	开始吃；坚守；埋入	非正式用语可表示开始用餐，也可指建立防御或把某物埋入。	The food is ready, so everyone can dig in.	饭菜准备好了，大家可以开吃了。	original_project_authored	draft_auto_validated	false
PH-C6-0144	do away with	废除；去掉	表示彻底取消制度、规则或不再使用某物。	The reform aims to do away with unnecessary paperwork.	这项改革旨在取消不必要的文书工作。	original_project_authored	draft_auto_validated	false
PH-C6-0145	follow through	贯彻到底；完成后续行动	表示把已经开始或承诺的事情继续完成，常与 on 或 with 连用。	A good plan fails unless people follow through on their promises.	如果人们不履行承诺，再好的计划也会失败。	original_project_authored	draft_auto_validated	false
PH-C6-0146	get at	够到；暗示；查明	可表示触及某物、间接表达意思，或努力发现事实。	The review tries to get at the underlying cause of the problem.	这项审查试图查明问题的根本原因。	original_project_authored	draft_auto_validated	false
PH-C6-0147	give off	发出；释放	后接气味、热量、光或气体等从某物散发出的事物。	Some plants give off a strong scent at night.	有些植物在夜间会散发浓烈香气。	original_project_authored	draft_auto_validated	false
PH-C6-0148	go along	继续；同行；同意	可表示向前进行、陪同，也常与 with 连用表示接受建议或决定。	I am willing to go along with the proposal if costs remain limited.	如果成本保持在有限范围内，我愿意同意这项提议。	original_project_authored	draft_auto_validated	false
PH-C6-0149	go around	四处走动；传播；足够分配	可表示移动、消息或疾病传播，也可指数量足够所有人使用。	There may not be enough food to go around.	食物可能不够所有人分。	original_project_authored	draft_auto_validated	false
PH-C6-0150	go under	沉没；倒闭；接受麻醉	可表示进入水下，也常比喻企业因财务困难而倒闭。	Without emergency support, several local firms could go under.	如果没有紧急支持，几家当地企业可能会倒闭。	original_project_authored	draft_auto_validated	false
