record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-J-0232	be different from	与某物不同	用于比较两个人或事物之间的差异。	Life in a small town can be different from life in a large city.	小镇生活可能与大城市生活不同。	original_project_authored	draft_auto_validated	false
PH-J-0233	be full of	充满	后接构成内容或大量存在的人和事物。	The garden will be full of flowers in May.	五月时花园里将开满鲜花。	original_project_authored	draft_auto_validated	false
PH-J-0234	be good at	擅长	后接名词、代词或动名词，说明擅长的领域或活动。	You do not need to be good at everything.	你不必样样都擅长。	original_project_authored	draft_auto_validated	false
PH-J-0235	be interested in	对某事感兴趣	后接名词、代词或动名词，说明兴趣所在。	More students may be interested in science after the visit.	参观后，可能会有更多学生对科学感兴趣。	original_project_authored	draft_auto_validated	false
PH-J-0236	be late for	迟到	后接课程、会议、活动等被耽误的事情。	Leave now, or you may be late for the first class.	现在就走，否则你第一节课可能会迟到。	original_project_authored	draft_auto_validated	false
PH-J-0237	be proud of	为某人或某事感到自豪	后接值得自豪的人、成就或行为。	Your family will be proud of your honest choice.	你的家人会为你诚实的选择感到自豪。	original_project_authored	draft_auto_validated	false
PH-J-0238	come from	来自；源自	后接出生地、来源地或事物的根源。	These oranges come from a farm in the south.	这些橙子来自南方的一座农场。	original_project_authored	draft_auto_validated	false
PH-J-0239	go swimming	去游泳	采用 go 加动名词结构，表示去参加某项休闲活动。	We often go swimming at the sports center on Sundays.	星期日我们经常去体育中心游泳。	original_project_authored	draft_auto_validated	false
PH-J-0240	go with	与某物相配；和某人一起去	可表示衣物、颜色等协调，也可表示陪同。	This blue scarf will go with your white coat.	这条蓝围巾与你的白外套很相配。	original_project_authored	draft_auto_validated	false
PH-J-0241	good morning	早上好	用于从早晨到中午前见面时的问候。	Good morning, everyone. Please open your books.	大家早上好，请打开课本。	original_project_authored	draft_auto_validated	false
PH-J-0242	have a good time	玩得开心；过得愉快	用于祝愿或描述某人在活动中享受快乐时光。	I hope you have a good time at the school festival.	希望你在校园节上玩得开心。	original_project_authored	draft_auto_validated	false
PH-J-0243	have fun	玩得开心；获得乐趣	可单独使用，也可接动名词说明从某项活动中获得乐趣。	Work safely and have fun during the experiment.	实验时既要注意安全，也要享受其中的乐趣。	original_project_authored	draft_auto_validated	false
PH-J-0244	hear from	收到某人的来信或消息	后接消息的发送者，而不是所收到的具体内容。	I hope to hear from my pen friend soon.	我希望很快收到笔友的消息。	original_project_authored	draft_auto_validated	false
PH-J-0245	laugh at	嘲笑；因某事发笑	后接被嘲笑的人或引人发笑的事物。	It is unkind to laugh at someone who makes a mistake.	嘲笑犯错的人是不友善的。	original_project_authored	draft_auto_validated	false
PH-J-0246	smile at	对某人微笑	后接微笑所面对的人或事物。	The little girl began to smile at her reflection.	小女孩开始对着自己的倒影微笑。	original_project_authored	draft_auto_validated	false
PH-J-0247	take after	像某位长辈	后接家庭成员，表示外貌或性格与其相似。	I take after my father in both appearance and character.	我的外貌和性格都像父亲。	original_project_authored	draft_auto_validated	false
PH-J-0248	take photos	拍照	可单独使用，也可接 of 表示拍摄的对象。	Visitors may take photos in the garden but not inside the house.	游客可以在花园拍照，但不能在房屋内拍照。	original_project_authored	draft_auto_validated	false
PH-J-0249	wait for	等待	后接等待的人、事物或事件。	We had to wait for the rain to stop.	我们不得不等雨停下来。	original_project_authored	draft_auto_validated	false
PH-J-0250	worry about	担心	后接令人担忧的人、事情或可能出现的情况。	Do not worry about problems that have not happened.	不要担心尚未发生的问题。	original_project_authored	draft_auto_validated	false
