word	definitions	sense_ids	notes
compose	verb=组成；构成；创作；作曲；使镇静	compose%2:42:00::|compose%2:36:03::|compose%2:36:01::|compose%2:36:09::|compose%2:37:00::	
composition	noun=组成；成分；作文；作品；作曲	composition%1:07:01::|composition%1:27:00::|composition%1:10:01::|composition%1:04:02::	补充学校教学中的高频“作文”义。
comprehension	noun=理解；理解力；阅读理解	comprehension%1:09:00::|comprehension%1:24:00::	
comprehensive	adjective=全面的；综合的；广泛的|noun=综合考试	comprehensive%3:00:00::|comprehensive%5:00:00:inclusive:00|comprehensive%1:10:00::	
comprise	verb=包括；由……组成；构成	comprise%2:42:00::|comprise%2:42:01::|comprise%2:42:03::	
computer	noun=计算机；电脑；计算人员	computer%1:06:00::|computer%1:18:00::	
concentrate	verb=集中；专心；浓缩|noun=浓缩物；精矿	concentrate%2:31:00::|concentrate%2:30:01::|concentrate%1:13:00::|concentrate%1:27:00::	
concept	noun=概念；观念	concept%1:09:00::	
concern	noun=担忧；关心；有关的事；企业|verb=涉及；使担心；关心	concern%1:12:01::|concern%1:12:00::|concern%1:09:00::|concern%1:14:00::	OEWN 候选支持名词核心义；补充中学阶段高频动词用法。
concert	noun=音乐会；演奏会|verb=共同商定；协调	concert%1:10:00::|concert%2:36:00::|concert%2:32:00::	
conclude	verb=得出结论；结束；达成协议	conclude%2:31:00::|conclude%2:31:01::|conclude%2:42:02::|conclude%2:32:06::	
conclusion	noun=结论；结束；推论	conclusion%1:09:00::|conclusion%1:28:00::|conclusion%1:11:00::|conclusion%1:10:01::	
concrete	adjective=具体的；有形的|noun=混凝土|verb=用混凝土覆盖；凝固	concrete%3:00:00::|concrete%5:00:00:solid:01|concrete%1:27:00::|concrete%2:35:00::|concrete%2:30:00::	
condition	noun=状况；条件；健康状态|verb=决定；使适应；训练；保养	condition%1:26:00::|condition%1:10:01::|condition%1:26:01::|condition%1:26:02::	OEWN 候选支持名词核心义；补充常用动词用法。
conduct	verb=组织；实施；指挥；引导；传导|noun=行为；举止	conduct%2:41:00::|conduct%2:36:00::|conduct%2:38:01::|conduct%1:04:00::|conduct%1:07:00::	
