word	definitions	sense_ids	notes
dive	verb=跳水；潜水；俯冲；猛跌|noun=跳水；俯冲；低档场所	dive%2:38:02::|dive%2:38:00::|dive%1:04:01::|dive%1:04:00::|dive%1:06:01::	
diverse	adjective=多种多样的；不同的	diverse%5:00:02:different:00|diverse%5:00:00:different:00	
divide	verb=分开；划分；除；使产生分歧|noun=分歧；分水岭	divide%2:41:00::|divide%2:31:00::|divide%2:42:00::|divide%1:26:00::|divide%1:15:00::	
division	noun=分开；除法；部门；分歧；师	division%1:04:00::|division%1:09:00::|division%1:14:03::|division%1:10:00::|division%1:14:00::	
dizzy	adjective=头晕的；令人眩晕的；轻率的|verb=使眩晕	dizzy%5:00:00:ill:01|dizzy%5:00:00:frivolous:00|dizzy%2:30:00::	
do	verb=做；进行；完成；处理|auxiliary_verb=用于疑问、否定或强调|noun=聚会；注意事项	do%2:41:01::|do%2:36:01::|do%2:41:04::|do%1:11:00::	补充课标中的核心助动词功能；主动省略唱名义。
doctor	noun=医生；博士|verb=治疗；篡改	doctor%1:18:00::|doctor%1:18:01::|doctor%2:29:00::|doctor%2:30:00::	主动省略儿童角色游戏义。
document	noun=文件；文献；证件；电子文档|verb=记录；用文件证明	document%1:10:00::|document%1:06:00::|document%1:21:00::|document%1:10:01::|document%2:32:00::	
dog	noun=狗；犬|verb=困扰；跟踪	dog%1:05:00::	主动排除所有人物贬损义和食品边缘义；补充常用动词用法。
dollar	noun=美元；元（多国货币单位）；一元钞票或硬币	dollar%1:23:00::|dollar%1:21:00::|dollar%1:21:01::	主动省略商业贪婪象征的边缘义。
dolphin	noun=海豚；鲯鳅鱼	dolphin%1:05:00::|dolphin%1:05:01::	
domain	noun=领域；领地；定义域；域名	domain%1:26:00::|domain%1:15:00::|domain%1:14:01::|domain%1:09:00::	补充互联网中的高频“域名”义。
domestic	adjective=国内的；家庭的；家养的；本国生产的|noun=家政人员	domestic%3:00:00::|domestic%3:01:00::|domestic%3:00:01::|domestic%5:00:00:tame:01|domestic%5:00:00:native:01	补充常用名词化用法。
dominate	verb=支配；控制；占主导；高耸于	dominate%2:42:00::|dominate%2:42:01::|dominate%2:41:00::|dominate%2:42:03::|dominate%2:42:02::	
donate	verb=捐赠；献血或捐献器官	donate%2:40:00::	
door	noun=门；门口；途径；一家住户	door%1:06:00::|door%1:06:01::|door%1:07:00::|door%1:06:04::	主动省略“门内房间”的边缘义。
dormitory	noun=学生宿舍；集体寝室	dormitory%1:06:00::|dormitory%1:06:01::	
double	adjective=双的；双倍的；双重的|noun=两倍；替身|verb=加倍；对折；兼任|adverb=双倍地	double%5:00:02:multiple:00|double%5:00:01:multiple:00|double%5:00:03:multiple:00	OEWN 候选支持形容词核心义；补充中学阶段常用名词、动词和副词用法。
doubt	noun=怀疑；疑问；不确定|verb=怀疑；不相信	doubt%1:09:00::|doubt%1:07:00::|doubt%2:31:00::|doubt%2:31:01::	
down	adverb=向下；在下面；下降|preposition=沿着；向……下方|adjective=向下的；情绪低落的|noun=绒毛	down%3:00:00::|down%5:00:00:descending:00|down%5:00:00:falling:00	OEWN 候选支持形容词核心义；补充中学阶段常用副词、介词和名词用法。
download	verb=下载|noun=下载；下载文件	download%2:40:00::	补充现代英语常用名词用法。
downstairs	adjective=楼下的|adverb=在楼下；到楼下|noun=楼下	downstairs%3:00:00::|downstairs%4:02:00::	补充常见名词化用法。
downtown	adjective=市中心的|noun=市中心；商业区|adverb=在市中心；往市中心	downtown%3:00:00::|downtown%1:15:00::|downtown%1:15:01::|downtown%4:02:00::	
dozen	numeral=十二；一打|noun=一打；十二个	dozen%5:00:00:cardinal:00|dozen%1:23:00::	
draft	noun=草稿；汇票；气流；征兵|verb=起草；选派；征召|adjective=散装的；生啤的	draft%1:06:01::|draft%1:10:00::|draft%1:21:00::|draft%1:19:00::|draft%1:13:00::	OEWN 候选支持主要名词义；补充征兵、动词和形容词用法。
drag	verb=拖；拉；缓慢移动|noun=阻力；累赘；乏味的事	drag%1:19:00::|drag%1:09:00::|drag%1:07:00::	主动省略变装服饰和吸烟动作边缘义；补充高频动词用法。
dragon	noun=龙；巨蜥	dragon%1:18:02::|dragon%1:05:02::	主动排除对女性的贬损称呼。
drama	noun=戏剧；剧本；戏剧性事件	drama%1:10:01::|drama%1:10:00::|drama%1:11:00::|drama%1:07:00::	
dramatic	adjective=戏剧的；引人注目的；巨大的；激动人心的	dramatic%3:00:00::|dramatic%5:00:00:impressive:00|dramatic%3:01:00::	主动省略声乐专业义。
draw	verb=画；拉；吸引；抽取；得出|noun=平局；抽签；吸引力	draw%1:11:00::|draw%1:18:00::|draw%1:06:01::	OEWN 候选支持部分名词义；补充中学阶段高频动词用法。
drawer	noun=抽屉；开票人；绘图者	drawer%1:06:00::|drawer%1:18:01::|drawer%1:18:00::	
dream	noun=梦；梦想；幻想|verb=做梦；梦想	dream%1:09:01::|dream%1:09:02::|dream%1:12:00::	主动省略与鸦片相关的旧式来源措辞；补充常用动词用法。
dress	noun=连衣裙；服装|verb=穿衣；给……穿衣；处理伤口|adjective=正式的	dress%1:06:00::|dress%1:06:01::|dress%1:06:02::|dress%5:00:02:formal:01|dress%5:00:01:formal:01	OEWN 候选支持名词和形容词义；补充高频动词用法。
drill	noun=钻；操练；训练|verb=钻孔；反复训练	drill%1:06:00::|drill%1:04:00::|drill%1:04:01::|drill%2:35:00::	主动排除山魈近亲动物同名义。
drink	verb=喝；饮|noun=饮料；一杯；饮酒	drink%1:13:00::|drink%1:13:04::|drink%1:04:01::|drink%1:04:00::	OEWN 候选支持名词核心义；补充高频动词用法。
drive	verb=驾驶；驱动；迫使；推动|noun=驾车行程；驱动装置；运动；动力	drive%1:04:04::|drive%1:06:02::|drive%1:04:02::|drive%1:07:00::	OEWN 候选支持名词核心义；补充中学阶段高频动词用法。
driver	noun=驾驶员；司机；驱动程序；高尔夫球杆	driver%1:18:00::|driver%1:10:00::|driver%1:06:00::|driver%1:18:01::	
drop	verb=落下；放下；下降；停止|noun=滴；少量；下降	drop%1:25:00::|drop%1:23:00::|drop%1:07:00::	主动排除非法物品藏匿点义；补充中学阶段高频动词用法。
drought	noun=干旱；长期短缺	drought%1:26:00::|drought%1:28:00::	
drug	noun=药物；毒品|verb=给……用药；下药	drug%1:06:00::|drug%2:29:00::	主动省略娱乐性用药动词义。
dry	adjective=干的；干燥的；无趣的|verb=使变干；晾干|noun=干燥处	dry%3:00:01::|dry%5:00:00:humorous:00|dry%3:00:05::	主动省略禁酒和不产奶的边缘义；补充常用动词、名词用法。
duck	noun=鸭；鸭肉|verb=低头；躲避；逃避	duck%1:05:00::|duck%1:13:00::|duck%2:38:00::	主动省略板球零分和帆布专门义。
due to	preposition=由于；因为|adjective=应归因于		课标原有多词表达；OEWN 无对应候选义项，按通行语法功能编写。
dumpling	noun=饺子；面团团子；水果馅点心	dumpling%1:13:01::|dumpling%1:13:02::	
duration	noun=持续时间；期间	duration%1:28:02::|duration%1:28:00::|duration%1:07:00::	
during	preposition=在……期间；在……过程中		按课标中的常用介词用法补充；OEWN 无对应候选义项。
dust	noun=灰尘；粉末；遗骸|verb=擦去灰尘；撒粉	dust%1:27:00::|dust%1:27:01::|dust%1:27:02::|dust%2:35:00::|dust%2:35:02::	
duty	noun=责任；义务；职责；关税	duty%1:04:00::|duty%1:04:02::|duty%1:21:00::	
dynamic	adjective=充满活力的；动态的；动力的|noun=动力；相互作用方式	dynamic%3:00:00::|dynamic%3:01:02::|dynamic%1:16:00::	补充现代英语常用的关系动力名词义。
dynasty	noun=王朝；朝代；世家	dynasty%1:14:00::	
each	determiner=每个；各自的|pronoun=每个；各自|adverb=每个地；各自地	each%5:00:00:all:00|each%4:02:00::	将 OEWN 量词形容词标签规范为限定词，并补充代词功能。
eager	adjective=渴望的；热切的	eager%3:00:00::	主动排除潮汐巨浪同名词义。
eagle	noun=鹰；老鹰；老鹰球|verb=打出老鹰球	eagle%1:05:00::|eagle%1:23:00::|eagle%2:35:00::	主动省略旧金币义。
ear	noun=耳朵；听觉；注意倾听；穗	ear%1:08:00::|ear%1:08:01::|ear%1:09:00::|ear%1:09:01::|ear%1:20:00::	
early	adjective=早的；早期的|adverb=早；提前	early%3:00:00::|early%3:00:02::|early%5:00:00:past:00|early%5:00:00:young:00	OEWN 候选支持形容词义；补充中学高频副词用法。
earn	verb=赚得；挣得；赢得；应得	earn%2:40:01::|earn%2:40:03::	
earth	noun=地球；陆地；泥土；人间|verb=把电器接地；掩埋	earth%1:27:00::|earth%1:17:01::|earth%1:15:01::|earth%1:09:00::	补充课标高频的地球专名化用法及常用动词用法。
earthquake	noun=地震；剧烈动荡	earthquake%1:11:00::|earthquake%1:26:00::	
ease	noun=容易；舒适；自在|verb=减轻；缓和；使容易	ease%1:07:00::|ease%1:26:02::|ease%1:07:01::|ease%1:04:00::	OEWN 候选支持名词核心义；补充常用动词用法。
east	noun=东；东方|adjective=东方的；向东的|adverb=向东；在东方	east%1:24:00::|east%1:24:02::|east%3:00:00::|east%4:02:00::	
eastern	adjective=东方的；东部的；来自东方的	eastern%5:00:00:east:00|eastern%5:00:02:east:00|eastern%3:00:01::|eastern%5:00:01:east:00	主动省略美国东部专门限定义。
easy	adjective=容易的；舒适的；从容的|adverb=容易地；慢慢地	easy%3:00:01::|easy%3:00:02::|easy%5:00:00:unhurried:00|easy%5:00:00:pleasing:00	补充常用副词用法。
eat	verb=吃；用餐；消耗；侵蚀	eat%2:34:00::|eat%2:34:01::|eat%2:34:13::|eat%2:37:00::	
ecology	noun=生态学；生态环境	ecology%1:09:00::|ecology%1:26:00::	
economic	adjective=经济的；经济学的；有经济效益的	economic%3:01:01::|economic%3:01:00::|economic%5:00:00:efficient:00|economic%5:00:00:profitable:00	
edge	noun=边；边缘；刀刃；优势|verb=缓慢移动；给……加边；胜过	edge%1:15:00::|edge%1:25:00::|edge%1:06:00::|edge%1:07:00::	OEWN 候选支持名词核心义；补充常用动词用法。
editor	noun=编辑；主编；编辑程序	editor%1:18:00::|editor%1:10:00::	
education	noun=教育；培养；所受教育；教育学	education%1:04:00::|education%1:09:00::|education%1:09:01::|education%1:04:01::	主动省略教养结果的边缘义。
educator	noun=教育工作者；教师	educator%1:18:00::	
effect	noun=影响；效果；结果；效力|verb=实现；使发生	effect%1:19:00::|effect%1:07:00::|effect%1:09:00::|effect%1:07:01::	OEWN 候选支持名词核心义；补充正式动词用法。
efficient	adjective=效率高的；高效的；能胜任的	efficient%3:00:00::|efficient%5:00:00:competent:00	
effort	noun=努力；力气；尝试；成果	effort%1:04:00::|effort%1:04:01::|effort%1:04:02::|effort%1:04:03::	
egg	noun=蛋；卵|verb=用蛋液裹；怂恿	egg%1:05:00::|egg%1:13:00::|egg%2:35:00::	主动排除不适合基础教学的解剖俚语义；补充 egg on 用法。
eight	numeral=八|noun=八；八点牌	eight%5:00:00:cardinal:00|eight%1:23:00::|eight%1:06:00::	
eighteen	numeral=十八|noun=十八	eighteen%5:00:00:cardinal:00|eighteen%1:23:00::	
eighth	ordinal=第八|noun=八分之一；第八位	eighth%5:00:00:ordinal:00|eighth%1:23:00::|eighth%1:24:00::	
eighty	numeral=八十|noun=八十	eighty%5:00:00:cardinal:00|eighty%1:23:00::	
