word	definitions	sense_ids	notes
meal	noun=一餐；膳食；进餐时间	meal%1:13:00::|meal%1:28:00::|meal%1:13:01::	
mean	verb=意思是；意味着；打算|adjective=吝啬的；刻薄的；平均的|noun=平均数	mean%5:00:00:normal:01|mean%5:00:00:nasty:00|mean%5:00:00:ignoble:01|mean%5:00:00:poor:03	动词和名词义依据基础英语常用义补充。
meaning	noun=意思；含义；意义|adjective=有意义的	meaning%5:00:00:meaningful:00|meaning%1:10:00::|meaning%1:09:00::	
means	noun=方法；手段；收入；工具	means%1:04:00::|means%1:21:00::|means%1:06:01::	
measure	verb=测量；衡量|noun=措施；尺度；测量	measure%1:04:01::|measure%1:03:00::|measure%1:10:02::|measure%1:04:00::	动词义依据名词核心语义补充。
meat	noun=肉；肉类；核心内容	meat%1:13:01::|meat%1:20:00::|meat%1:09:00::	
mechanic	noun=机械师；修理工|adjective=机械的	mechanic%5:00:00:mechanical:00|mechanic%1:18:00::|mechanic%1:18:01::	
medal	noun=奖牌；勋章	medal%1:10:00::	
medical	adjective=医学的；医疗的|noun=体检	medical%3:01:00::|medical%3:00:00::|medical%3:01:02::|medical%1:04:00::	
medicine	noun=医学；药；治疗方法	medicine%1:09:00::|medicine%1:06:00::|medicine%1:04:00::|medicine%1:04:02::	
medium	adjective=中等的；适中的|noun=媒介；方法；介质	medium%5:00:00:moderate:00|medium%5:00:00:cooked:00|medium%1:10:01::|medium%1:15:01::	
meet	verb=遇见；会面；满足|noun=运动会|adjective=合适的	meet%5:00:00:just:00|meet%1:11:00::|meet%2:38:01::|meet%2:41:01::	
meeting	noun=会议；会面；集合	meeting%1:14:00::|meeting%1:14:01::|meeting%1:11:00::|meeting%1:04:00::	
member	noun=成员；会员；构件	member%1:18:00::|member%1:24:00::|member%1:08:00::|member%1:14:00::	
membership	noun=会员资格；成员；会员人数	membership%1:14:00::|membership%1:26:00::	
memorial	noun=纪念物；纪念碑；纪念活动|adjective=纪念的	memorial%1:10:00::|memorial%1:10:01::|memorial%1:06:00::	形容词义依据名词核心语义补充。
memory	noun=记忆；记忆力；回忆；存储器	memory%1:09:02::|memory%1:09:01::|memory%1:09:00::|memory%1:06:00::	
mental	adjective=精神的；心理的；智力的	mental%3:00:00::|mental%3:01:00::|mental%3:01:03::|mental%3:01:04::	
mention	verb=提到；说起|noun=提及；表扬	mention%1:10:01::|mention%1:10:02::|mention%1:10:00::|mention%2:32:02::	
menu	noun=菜单；菜肴清单；选项单	menu%1:10:00::|menu%1:13:00::|menu%1:10:01::|menu%1:09:00::	
mercy	noun=仁慈；宽恕；幸运	mercy%1:04:00::|mercy%1:07:00::|mercy%1:12:00::|mercy%1:26:00::	
merely	adverb=仅仅；只不过	merely%4:02:00::	
merry	adjective=愉快的；欢乐的；活跃的	merry%5:00:02:joyous:00|merry%5:00:01:joyous:00|merry%5:00:00:energetic:00	
mess	noun=混乱；脏乱；困境|verb=弄乱；搞砸	mess%1:26:00::|mess%1:26:02::|mess%1:13:01::|mess%1:13:00::	动词义依据基础英语常用义补充。
message	noun=消息；信息；要旨|verb=发消息	message%1:10:01::|message%1:10:00::|message%2:32:02::|message%2:32:01::	
metal	noun=金属；金属材料|adjective=金属制的|verb=用金属覆盖	metal%3:00:00::|metal%1:27:00::|metal%1:27:01::|metal%2:35:00::	
method	noun=方法；办法；条理	method%1:09:00::|method%1:04:00::	
metre	noun=米；公尺；韵律	metre%1:23:00::|metre%1:10:00::|metre%1:07:00::|meter%1:23:00::	英式拼写。
microscope	noun=显微镜	microscope%1:06:00::	
middle	noun=中间；中央|adjective=中部的；中等的	middle%5:00:00:intermediate:00|middle%5:00:01:central:01|middle%3:00:01::|middle%3:00:00::	名词义依据形容词核心语义补充。
midnight	noun=午夜；半夜十二点	midnight%1:28:00::	
might	modal_verb=可能；也许|noun=力量；威力	might%1:07:00::	情态动词义依据基础英语语法补充。
mild	adjective=温和的；轻微的；暖和的	mild%3:00:00::|mild%5:00:00:humble:00|mild%5:00:00:clement:02	
mile	noun=英里；很长的距离	mile%1:23:01::|mile%1:23:04::|mile%1:23:07::|mile%1:23:05::	
military	adjective=军事的；军队的|noun=军队；军方	military%3:01:00::|military%3:00:02::|military%3:00:01::|military%1:14:00::	
milk	noun=奶；乳汁|verb=挤奶；榨取	milk%1:13:01::|milk%1:08:00::|milk%1:13:02::|milk%2:30:00::	
millimetre	noun=毫米	millimetre%1:23:00::|millimeter%1:23:00::	英式拼写。
million	numeral=一百万；许多|noun=一百万个	million%5:00:00:cardinal:00|million%1:23:00::|million%1:23:01::	
mind	noun=头脑；思想；注意|verb=介意；照料；留心	mind%1:09:00::|mind%1:09:01::|mind%1:09:04::|mind%1:18:00::	动词义依据基础英语常用义补充。
mine	pronoun=我的东西|noun=矿；矿井；地雷|verb=开采	mine%1:06:01::|mine%1:06:00::|mine%2:34:00::|mine%2:33:00::	代词义依据基础英语物主代词用法补充。
mineral	noun=矿物；矿物质|adjective=矿物的；无机的	mineral%3:01:01::|mineral%5:00:00:inorganic:02|mineral%1:27:00::	
minimum	adjective=最小的；最低的|noun=最低限度；最小值	minimum%3:00:00::|minimum%1:23:00::|minimum%1:15:00::	
minister	noun=部长；大臣；牧师|verb=照料；服侍	minister%1:18:00::|minister%1:18:02::|minister%1:18:01::|minister%1:04:00::	
minor	adjective=较小的；次要的；未成年的|noun=未成年人；辅修科目	minor%3:00:06::|minor%3:00:02::|minor%3:00:01::|minor%3:00:04::	名词义依据基础英语常用义补充。
minority	noun=少数；少数群体；未成年	minority%1:14:00::|minority%1:07:00::|minority%1:28:00::	
minute	noun=分钟；片刻；会议记录|adjective=微小的；细致的	minute%5:00:00:small:00|minute%5:00:00:careful:00|minute%1:28:00::|minute%1:28:01::	
mirror	noun=镜子；反映|verb=反映；映照	mirror%1:06:00::|mirror%1:09:00::|mirror%2:43:00::|mirror%2:32:00::	
Miss	title=小姐；女士	miss%1:10:00::	称谓用法，保留大小写区别。
miss	verb=错过；想念；未击中|noun=未击中；失败	miss%1:18:00::|miss%1:11:00::|miss%2:39:00::|miss%2:37:00::	
missile	noun=导弹；投射物	missile%1:06:01::|missile%1:06:00::	
missing	adjective=丢失的；失踪的；缺少的	missing%5:00:00:lost:01|missing%5:00:00:nonexistent:00	
mission	noun=任务；使命；代表团；传教活动	mission%1:14:01::|mission%1:04:01::|mission%1:04:00::|mission%1:04:02::	
mist	noun=薄雾；水汽|verb=蒙上薄雾；喷雾	mist%1:19:00::|mist%2:30:00::|mist%2:39:00::|mist%2:35:00::	
mistake	noun=错误；误解|verb=误解；弄错	mistake%1:04:00::|mistake%1:09:00::|mistake%1:10:00::|mistake%2:31:02::	
mix	verb=混合；调配；交往|noun=混合物；混合	mix%1:13:00::|mix%1:11:00::|mix%1:04:00::|mix%2:30:00::	
mixture	noun=混合物；混合；混合体	mixture%1:27:00::|mixture%1:13:00::|mixture%1:14:00::|mixture%1:11:00::	
