word	definitions	sense_ids	notes
root	noun=根；根源；词根；平方根|verb=生根；根除；支持	root%1:20:00::|root%1:15:00::|root%1:10:00::|root%1:23:00::	动词义依据基础英语常用义补充。
rope	noun=绳；绳索|verb=用绳捆；套住	rope%1:06:00::|rope%1:06:01::|rope%2:35:03::|rope%2:35:00::	
rose	noun=玫瑰；蔷薇；玫瑰色|adjective=玫瑰色的	rose%5:00:00:chromatic:00|rose%1:20:00::|rose%1:13:00::|rose%1:07:00::	
round	adjective=圆的；完整的；大约的|noun=一轮；一回合|adverb=环绕；到处|preposition=围绕	round%3:00:00::|round%5:00:00:full:01|round%5:00:00:inexact:00|round%1:06:01::	副词和介词义依据基础英语常用义补充。
route	noun=路线；航线；途径|verb=按路线发送；安排路线	route%1:15:00::|route%1:06:00::|route%2:38:02::|route%2:38:00::	
routine	noun=惯例；日常程序；例行表演|adjective=例行的；普通的	routine%5:00:00:ordinary:00|routine%1:04:00::|routine%1:10:01::|routine%1:10:00::	
row	noun=一排；一行；划船；争吵|verb=划船；争吵	row%1:14:00::|row%1:17:00::|row%1:06:00::|row%1:14:01::	动词义依据基础英语常用义补充。
royal	adjective=王室的；皇家的；盛大的|noun=王室成员	royal%3:01:00::|royal%3:01:01::|royal%5:00:00:noble:02|royal%5:00:02:noble:02	名词义依据基础英语常用义补充。
rubber	noun=橡胶；橡皮；橡胶制品|adjective=橡胶制的	rubber%1:27:00::|rubber%1:27:01::|rubber%1:11:00::	排除低相关形容词义项。
rubbish	noun=垃圾；废话；劣质东西|verb=贬低；严厉批评	rubbish%1:27:00::|rubbish%1:10:00::|rubbish%2:32:00::	
rude	adjective=粗鲁的；无礼的；粗糙的；突然的	rude%5:00:00:impolite:00|rude%5:00:00:unrefined:01|rude%3:00:04::|rude%5:00:00:unprocessed:00	
rugby	noun=橄榄球运动	rugby%1:04:00::	
ruin	noun=毁灭；废墟；破产|verb=毁坏；使破产	ruin%1:26:00::|ruin%1:06:00::|ruin%1:22:00::|ruin%1:11:00::	动词义依据基础英语常用义补充。
rule	noun=规则；统治；尺|verb=统治；裁定；支配	rule%1:09:00::|rule%1:09:01::|rule%1:10:00::|rule%1:10:01::	动词义依据基础英语常用义补充。
ruler	noun=统治者；尺子	ruler%1:18:00::|ruler%1:06:00::	
run	verb=跑；运行；经营；延伸|noun=跑步；一段连续活动；得分	run%1:04:01::|run%1:04:06::|run%1:11:02::|run%1:14:00::	动词义依据基础英语常用义补充。
rural	adjective=农村的；乡村的	rural%3:00:00::	
rush	verb=冲；匆忙；催促|noun=匆忙；高峰；冲动|adjective=仓促的	rush%5:00:00:unreserved:02|rush%5:00:00:hurried:00|rush%1:04:00::|rush%1:11:00::	动词义依据基础英语常用义补充。
Russia	proper_noun=俄罗斯		OEWN无候选释义；依据通用地名知识原创整理。
Russian	adjective=俄罗斯的；俄罗斯人的；俄语的|noun=俄罗斯人；俄语	russian%3:01:00::|russian%1:18:00::|russian%1:10:00::	
sad	adjective=悲伤的；令人难过的；糟糕的	sad%3:00:00::|sad%5:00:00:sorrowful:00|sad%5:00:00:bad:00	
safe	adjective=安全的；无风险的；可靠的|noun=保险箱；安全处	safe%3:00:01::|safe%5:00:00:unadventurous:00|safe%3:00:02::|safe%5:00:00:sound:00	名词义依据基础英语常用义补充。
safety	noun=安全；安全处所；安全装置	safety%1:26:00::|safety%1:15:00::|safety%1:06:00::|safety%1:04:00::	
sail	noun=帆；航行|verb=航行；驾驶帆船；顺利移动	sail%1:06:00::|sail%1:04:00::|sail%1:06:01::|sail%2:38:03::	
salad	noun=沙拉；凉拌菜	salad%1:13:00::	
salary	noun=薪水；工资	salary%1:21:00::	
sale	noun=出售；销售；特价销售；销路	sale%1:04:00::|sale%1:04:02::|sale%1:04:01::|sale%1:26:00::	
salesman	noun=男售货员；男销售员	salesman%1:18:00::	
saleswoman	noun=女售货员；女销售员	saleswoman%1:18:00::	
salt	noun=盐；盐类|verb=加盐；用盐腌|adjective=咸的；尖刻的	salt%5:00:00:sharp:04|salt%1:27:00::|salt%1:13:00::|salt%1:09:00::	动词义依据基础英语常用义补充。
