word	definitions	sense_ids	notes
square	noun=正方形；广场；平方|adjective=正方形的；公平的|verb=使成方形；使相符	square%3:00:00::|square%3:00:04::|square%5:00:00:wholesome:00|square%5:00:00:paid:00	名词和动词义依据基础英语常用义补充。
stability	noun=稳定；稳固；稳定性	stability%1:07:00::|stability%1:26:00::|stability%1:07:01::	
stadium	noun=体育场；运动场	stadium%1:06:00::	
staff	noun=全体职员；工作人员；手杖|verb=为……配备人员	staff%1:14:01::|staff%1:06:00::|staff%1:14:00::|staff%1:27:00::	动词义依据基础英语常用义补充。
stage	noun=阶段；舞台；时期|verb=上演；举办	stage%1:28:00::|stage%1:26:00::|stage%1:06:00::|stage%1:10:00::	动词义依据基础英语常用义补充。
stair	noun=楼梯的一阶；梯级	stair%1:06:00::	
stamp	noun=邮票；印章；跺脚|verb=盖章；跺；压印	stamp%1:25:00::|stamp%1:14:00::|stamp%1:10:00::|stamp%1:10:01::	动词义依据基础英语常用义补充。
stand	verb=站立；忍受；位于|noun=摊位；立场；看台	stand%1:06:00::|stand%1:15:00::|stand%1:14:00::|stand%1:06:04::	动词义依据基础英语常用义补充。
standard	noun=标准；水平；旗帜|adjective=标准的；普通的；规范的	standard%3:00:02::|standard%5:00:00:common:01|standard%3:00:01::|standard%3:00:03::	名词义依据基础英语常用义补充。
star	noun=星；恒星；明星|verb=主演；使成为明星|adjective=杰出的	star%5:00:00:major:06|star%1:17:00::|star%1:18:01::|star%1:17:01::	动词义依据基础英语常用义补充。
stare	verb=凝视；盯着看|noun=凝视	stare%1:04:00::|stare%2:39:00::|stare%2:29:00::	
start	verb=开始；启动；出发|noun=开始；开端；起点	start%1:11:00::|start%1:28:00::|start%1:04:02::|start%1:04:01::	动词义依据基础英语常用义补充。
starve	verb=挨饿；饿死；使极度缺乏	starve%2:34:00::|starve%2:34:02::|starve%2:34:03::|starve%2:34:01::	
state	noun=状态；州；国家|verb=陈述；说明|adjective=国家的	state%1:15:01::|state%1:03:00::|state%1:14:01::|state%1:14:00::	动词和形容词义依据基础英语常用义补充。
station	noun=车站；站；岗位；地位|verb=驻扎；安置	station%1:06:00::|station%1:26:00::|station%1:15:01::|station%1:15:00::	动词义依据基础英语常用义补充。
statistic	noun=统计数字；统计量	statistic%1:09:00::	
statue	noun=雕像；塑像	statue%1:06:00::	
stay	verb=停留；保持；暂住|noun=逗留；支撑；延期	stay%1:04:00::|stay%1:26:00::|stay%1:10:00::|stay%1:06:01::	动词义依据基础英语常用义补充。
steak	noun=牛排；肉排	steak%1:13:00::	
steal	verb=偷；窃取；悄悄移动|noun=便宜货；偷垒	steal%1:21:00::|steal%1:04:00::|steal%2:40:00::|steal%2:38:00::	
steam	noun=蒸汽；水汽|verb=冒蒸汽；蒸；快速行进	steam%1:27:00::|steam%2:38:02::|steam%2:43:00::|steam%2:38:01::	
steel	noun=钢；钢制品|verb=使坚强|adjective=钢制的	steel%1:27:00::|steel%1:06:01::|steel%1:06:00::|steel%2:37:00::	
step	noun=步；步骤；台阶；舞步|verb=迈步；踩	step%1:04:02::|step%1:23:00::|step%1:04:00::|step%1:06:00::	动词义依据基础英语常用义补充。
stick	noun=棍；枝条；手杖|verb=粘；刺；坚持	stick%1:06:00::|stick%1:20:00::|stick%1:06:03::|stick%1:13:00::	动词义依据基础英语常用义补充。
still	adverb=仍然；还|adjective=静止的；安静的|noun=寂静；蒸馏器	still%5:00:01:nonmoving:00|still%5:00:00:quiet:01|still%5:00:00:calm:00|still%3:00:03::	副词和名词义依据基础英语常用义补充。
stimulate	verb=刺激；激励；促进；使兴奋	stimulate%2:30:00::|stimulate%2:32:01::|stimulate%2:37:00::|stimulate%2:29:00::	
stomach	noun=胃；腹部；食欲；承受能力|verb=忍受	stomach%1:08:00::|stomach%1:08:01::|stomach%1:12:01::|stomach%1:12:00::	动词义依据基础英语常用义补充。
stomachache	noun=胃痛；肚子痛	stomachache%1:26:00::	
stone	noun=石头；石块；宝石|verb=向……扔石头；去核|adjective=石制的	stone%5:00:00:chromatic:00|stone%1:17:00::|stone%1:06:00::|stone%1:27:00::	动词义依据基础英语常用义补充。
stop	verb=停止；阻止；停留|noun=停止；车站；终止	stop%1:11:00::|stop%1:04:00::|stop%1:04:02::|stop%1:26:00::	动词义依据基础英语常用义补充。
store	noun=商店；储存；仓库|verb=储存；保存	store%1:06:00::|store%1:21:00::|store%1:06:03::|store%1:06:01::	动词义依据基础英语常用义补充。
storm	noun=暴风雨；风暴；猛烈反应|verb=猛攻；气冲冲地走	storm%1:19:00::|storm%1:26:00::|storm%1:04:00::|storm%2:42:00::	
story	noun=故事；报道；楼层；说法	story%1:10:03::|story%1:10:00::|story%1:06:00::|story%1:10:04::	
straight	adjective=直的；连续的；正直的|adverb=径直；立即|noun=直线部分	straight%5:00:00:continuous:01|straight%3:00:01::|straight%3:00:03::|straight%5:00:00:erect:00	副词和名词义依据基础英语常用义补充。
straightforward	adjective=直截了当的；简单的；坦率的	straightforward%5:00:00:unequivocal:00|straightforward%5:00:00:direct:02|straightforward%5:00:00:straight:04|straightforward%5:00:00:direct:00	
strait	noun=海峡；困境|adjective=狭窄的；严格的	strait%5:00:00:narrow:00|strait%1:17:00::|strait%1:26:00::	
strange	adjective=奇怪的；陌生的；不熟悉的	strange%3:00:00::|strange%5:00:01:unfamiliar:00|strange%3:00:01::	
stranger	noun=陌生人；外地人；不熟悉某事的人	stranger%1:18:00::|stranger%1:18:01::	
strategy	noun=策略；战略；规划	strategy%1:09:00::|strategy%1:09:01::	
strawberry	noun=草莓；草莓植株；草莓色	strawberry%1:13:00::|strawberry%1:20:00::|strawberry%1:07:00::	
stream	noun=溪流；流；人流；数据流|verb=流动；流出；播放流媒体	stream%1:17:00::|stream%1:14:00::|stream%1:04:00::|stream%1:26:00::	动词义依据基础英语常用义补充。
street	noun=街道；街头；街区	street%1:06:00::|street%1:06:01::|street%1:26:00::|street%1:26:01::	
strength	noun=力量；强度；优点；实力	strength%1:07:00::|strength%1:07:05::|strength%1:07:06::|strength%1:07:01::	
strengthen	verb=加强；增强；巩固	strengthen%2:30:01::|strengthen%2:30:00::|strengthen%2:29:00::	
stress	noun=压力；强调；重音|verb=强调；使焦虑	stress%1:10:01::|stress%1:26:01::|stress%1:26:03::|stress%1:26:02::	动词义依据基础英语常用义补充。
stretch	verb=伸展；延伸；拉长|noun=一段；伸展；连续时间|adjective=有弹性的	stretch%5:00:00:long:01|stretch%5:00:00:elastic:00|stretch%1:17:00::|stretch%1:04:01::	动词义依据基础英语常用义补充。
strict	adjective=严格的；严谨的；精确的	strict%5:00:00:exact:00|strict%5:00:00:invariable:00|strict%3:00:00::|strict%5:00:00:intolerant:00	
strike	verb=打；撞击；罢工|noun=罢工；打击；发现	strike%1:04:00::|strike%1:04:02::|strike%1:11:00::|strike%1:04:01::	动词义依据基础英语常用义补充。
string	noun=线；细绳；一串；字符串|verb=用线串起；悬挂	string%1:06:00::|string%1:06:05::|string%1:06:03::|string%1:14:00::	动词义依据基础英语常用义补充。
strong	adjective=强壮的；坚固的；强烈的；有力的	strong%3:00:00::|strong%5:00:00:intense:00|strong%5:00:00:powerful:00|strong%3:00:04::	
structure	noun=结构；构造；建筑物|verb=组织；安排	structure%1:06:00::|structure%1:07:00::|structure%1:09:00::|structure%1:08:00::	动词义依据基础英语常用义补充。
struggle	verb=奋斗；挣扎；努力|noun=斗争；难事	struggle%1:04:01::|struggle%1:04:02::|struggle%1:04:00::|struggle%2:41:00::	
student	noun=学生；研究者	student%1:18:00::|student%1:18:01::	
studio	noun=工作室；演播室；单间公寓	studio%1:06:00::|studio%1:06:01::|studio%1:06:02::	
study	noun=学习；研究；书房|verb=学习；研究；仔细观察	study%1:04:00::|study%1:09:03::|study%1:10:00::|study%1:09:04::	动词义依据基础英语常用义补充。
stuff	noun=东西；材料；事情|verb=塞满；填充	stuff%1:27:00::|stuff%1:06:00::|stuff%1:21:00::|stuff%1:10:00::	动词义依据基础英语常用义补充。
stupid	adjective=愚蠢的；迟钝的；糊涂的|noun=笨蛋	stupid%3:00:00::|stupid%5:00:00:confused:00|stupid%3:00:02::|stupid%1:18:00::	
style	noun=风格；样式；时尚；表达方式|verb=设计；称呼	style%1:07:00::|style%1:10:00::|style%1:09:01::|style%1:09:00::	动词义依据基础英语常用义补充。
subject	noun=主题；科目；对象；主语|adjective=易受……影响的；服从的|verb=使遭受	subject%5:00:00:susceptible:00|subject%5:00:00:subordinate:02|subject%5:00:00:affected:00|subject%1:10:00::	动词义依据基础英语常用义补充。
subjective	adjective=主观的；主语的	subjective%3:00:00::|subjective%3:00:01::	
submit	verb=提交；屈服；建议；使服从	submit%2:32:01::|submit%2:32:00::|submit%2:33:00::|submit%2:40:00::	
subscribe	verb=订阅；认购；同意；签名	subscribe%2:40:01::|subscribe%2:32:02::|subscribe%2:32:03::|subscribe%2:40:04::	
subsequent	adjective=随后的；后来的	subsequent%3:00:00::	
substance	noun=物质；实质；要旨；财产	substance%1:03:00::|substance%1:09:01::|substance%1:09:00::|substance%1:27:00::	
substantial	adjective=大量的；重大的；实质的；坚固的	substantial%5:00:00:considerable:00|substantial%5:00:00:essential:00|substantial%3:00:00::|substantial%5:00:00:wholesome:00	
suburb	noun=郊区；城郊	suburb%1:15:00::	
subway	noun=地铁；地下通道	subway%1:06:00::|subway%1:06:01::	
succeed	verb=成功；接替；继承	succeed%2:41:00::|succeed%2:41:01::	
success	noun=成功；成就；成功者	success%1:11:00::|success%1:04:00::|success%1:26:00::|success%1:18:00::	
successful	adjective=成功的；达到目的的	successful%3:00:00::	
such	determiner=这样的；如此的|pronoun=这样的人或事|adverb=如此；非常	such%5:00:00:much:00|such%4:02:00::	限定词和代词义依据基础英语常用义补充。
sudden	adjective=突然的；意外的	sudden%3:00:00::	
suffer	verb=遭受；忍受；受苦；变差	suffer%2:39:01::|suffer%2:29:01::|suffer%2:31:00::|suffer%2:30:00::	
sufficient	adjective=足够的；充分的	sufficient%3:00:00::	
sugar	noun=糖；糖类；甜言蜜语|verb=加糖；粉饰	sugar%1:13:00::|sugar%1:27:00::|sugar%1:21:00::|sugar%2:39:00::	
suggest	verb=建议；暗示；使人想到；推荐	suggest%2:32:00::|suggest%2:32:04::|suggest%2:32:02::|suggest%2:29:05::	
suggestion	noun=建议；暗示；迹象；联想	suggestion%1:09:00::|suggestion%1:10:00::|suggestion%1:23:00::|suggestion%1:10:01::	
suit	noun=套装；诉讼；花色|verb=适合；满足需要	suit%1:06:00::|suit%1:04:00::|suit%1:18:00::|suit%1:10:01::	动词义依据基础英语常用义补充。
