word	definitions	sense_ids	notes
estimate	noun=估计；估价；报价|verb=估计；评价	estimate%1:09:00::|estimate%1:04:01::|estimate%1:10:00::|estimate%1:10:01::	OEWN 候选支持名词核心义；补充常用动词用法。
Europe	proper_noun=欧洲	europe%1:14:01::	主动排除把 Europe 用作特定国际组织的旧式义，仅保留洲名。
European	adjective=欧洲的；欧洲人的|noun=欧洲人	european%3:01:00::|european%1:18:00::	
evaluate	verb=评价；评估；估算	evaluate%2:31:00::|evaluate%2:31:01::	
eve	noun=前夕；前一天；傍晚	eve%1:28:01::|eve%1:28:02::|eve%1:28:00::	
even	adjective=平的；均匀的；相等的；偶数的|adverb=甚至；更加；正好|verb=使平坦；使相等	even%3:00:01::|even%5:00:01:equal:00|even%3:00:02::|even%5:00:00:steady:00	OEWN 候选支持形容词核心义；补充中学阶段高频副词和动词用法。
evening	noun=傍晚；晚上；晚间活动	evening%1:28:00::|evening%1:28:02::|evening%1:10:03::	
event	noun=事件；活动；比赛项目；结果	event%1:03:00::|event%1:26:00::|event%1:19:01::	补充体育中的常用“项目”义。
eventually	adverb=最终；终于	eventually%4:02:00::	
ever	adverb=曾经；在任何时候；总是；究竟	ever%4:02:04::|ever%4:02:00::|ever%4:02:05::	补充疑问和强调语境中的“究竟”义。
every	determiner=每个；所有的	every%5:00:00:all:00|every%5:00:02:all:00	将来源形容词标签规范为课标限定词。
everybody	pronoun=每个人；人人		按课标中的不定代词用法补充；OEWN 无对应候选义项。
everyday	adjective=每天的；日常的；普通的	everyday%5:00:00:ordinary:00|everyday%5:00:00:informal:01|everyday%5:00:00:familiar:02	
everyone	pronoun=每个人；人人		按课标中的不定代词用法补充；OEWN 无对应候选义项。
everything	pronoun=每件事；所有事物；一切	everything%1:06:01::	来源候选只覆盖“对某人最重要的一切”，按课标补充普遍指代义。
everywhere	adverb=到处；处处；无论哪里	everywhere%4:02:00::	
evidence	noun=证据；根据；迹象|verb=证明；表明	evidence%1:09:00::|evidence%1:10:01::|evidence%1:10:00::|evidence%2:32:00::|evidence%2:32:01::	
exactly	adverb=精确地；确切地；正是；完全正确	exactly%4:02:01::|exactly%4:02:04::|exactly%4:02:02::	
exam	noun=考试；检查	exam%1:10:00::|examination%1:04:00::|examination%1:10:00::	主动省略正式讯问和宗教自省专门义。
examine	verb=检查；审查；考试；询问	examine%2:39:00::|examine%2:31:00::|examine%2:41:00::|examine%2:32:00::	
example	noun=例子；范例；榜样；实例	example%1:09:00::|example%1:09:02::|example%1:09:01::|example%1:11:00::	主动省略惩罚警示的边缘义。
excellent	adjective=优秀的；极好的	excellent%5:00:00:superior:02	
except	preposition=除……之外|conjunction=除了；只是|verb=把……排除；反对	except%2:31:00::|except%2:32:00::	OEWN 候选仅覆盖动词；按课标补充核心介词和连词用法。
exceptional	adjective=异常的；杰出的；罕见的	exceptional%5:00:00:extraordinary:00|exceptional%5:00:00:uncommon:00	主动省略对儿童能力的过时分类措辞。
exchange	noun=交换；交流；兑换；交易所|verb=交换；兑换	exchange%1:04:02::|exchange%1:04:03::|exchange%1:10:00::|exchange%1:06:01::	OEWN 候选支持名词核心义；补充常用动词和交易所义。
excited	adjective=兴奋的；激动的；受激的	excited%5:00:00:agitated:00|excited%3:00:00::|excited%5:00:00:reactive:00	
exciting	adjective=令人兴奋的；激动人心的	exciting%3:00:00::|exciting%5:00:00:stimulating:00	
excuse	noun=借口；理由；请假条|verb=原谅；准许离开；免除	excuse%1:10:00::|excuse%1:10:01::|excuse%2:32:00::|excuse%2:32:04::	主动省略“拙劣样品”的边缘义。
exercise	noun=锻炼；练习；运用；仪式|verb=锻炼；行使；使担忧	exercise%1:04:00::|exercise%1:04:01::|exercise%1:04:03::|exercise%1:04:02::|exercise%1:11:01::	OEWN 候选支持名词核心义；补充常用动词用法。
exhibition	noun=展览；展览会；展示	exhibition%1:14:00::|exhibition%1:04:00::	
exist	verb=存在；生存；维持生活	exist%2:42:00::|exist%2:42:01::	
exit	noun=出口；离开|verb=退出；离开	exit%1:06:00::|exit%1:04:00::|exit%2:38:00::	主动省略死亡委婉语和比赛失去领先义。
expand	verb=扩大；扩展；膨胀；详述	expand%2:38:00::|expand%2:30:07::|expand%2:30:12::|expand%2:30:02::	
expansion	noun=扩大；扩张；扩充；展开式	expansion%1:04:00::|expansion%1:04:01::|expansion%1:10:00::|expansion%1:24:00::	
expect	verb=预料；期待；要求；怀孕	expect%2:31:00::|expect%2:31:01::|expect%2:32:00::|expect%2:31:05::|expect%2:29:02::	
expectation	noun=预期；期待；期望值	expectation%1:09:00::|expectation%1:26:00::|expectation%1:12:00::|expectation%1:09:01::	
expense	noun=费用；开支；代价|verb=把……列作费用	expense%1:21:00::|expense%1:21:01::|expense%1:11:00::|expense%2:30:00::	
