word	definitions	sense_ids	notes
just	adjective=公正的；正义的；恰当的|adverb=刚刚；只是；正好	just%3:00:00::|just%3:00:02::|just%3:00:04::|just%5:00:00:righteous:00	副词义依据基础英语常用义补充。
justice	noun=正义；公正；司法；法官	justice%1:07:00::|justice%1:04:00::|justice%1:18:00::	
justify	verb=证明……有道理；为……辩护；使对齐	justify%2:32:00::|justify%2:32:04::|justify%2:30:00::	
kangaroo	noun=袋鼠	kangaroo%1:05:00::	
keep	verb=保持；保留；遵守；继续|noun=生活费用；城堡主楼	keep%1:21:00::|keep%1:06:00::|keep%1:06:01::|keep%2:42:00::	动词义依据基础英语常用义归纳。
kettle	noun=水壶；锅；一壶的量	kettle%1:06:00::|kettle%1:23:00::|kettle%1:17:00::|kettle%1:06:01::	
key	noun=钥匙；按键；关键；答案|adjective=关键的	key%5:00:00:important:00|key%1:06:00::|key%1:09:00::|key%1:07:00::	
keyboard	noun=键盘；琴键	keyboard%1:06:01::|keyboard%1:06:00::	
kick	verb=踢；踹|noun=踢；快感；反冲	kick%1:04:00::|kick%1:12:00::|kick%1:11:00::|kick%1:10:00::	动词义依据名词核心语义补充。
kid	noun=小孩；年轻人；小山羊|verb=开玩笑；欺骗	kid%1:18:00::|kid%1:27:00::|kid%1:18:01::|kid%1:05:00::	动词义依据基础英语常用义补充。
kill	verb=杀死；消灭；破坏|noun=捕杀；猎获物	kill%1:04:00::|kill%1:04:01::|kill%1:05:00::|kill%2:35:00::	
kilo	noun=千克；公斤	kilo%1:23:00::|kilogram%1:23:00::	
kilometre	noun=千米；公里	kilometre%1:23:00::|kilometer%1:23:00::	英式拼写。
kind	adjective=友善的；体贴的；宽容的|noun=种类；类型	kind%3:00:00::|kind%5:00:00:hospitable:00|kind%5:00:00:forgiving:00|kind%1:09:00::	
kindergarten	noun=幼儿园	kindergarten%1:14:00::	
king	noun=国王；君主；最重要者；王棋	king%1:18:00::|king%1:18:01::|king%1:26:00::|king%1:06:02::	
kingdom	noun=王国；领域；界	kingdom%1:26:00::|kingdom%1:15:01::|kingdom%1:15:00::|kingdom%1:14:01::	
kiss	verb=吻；轻触|noun=吻；轻触	kiss%1:04:00::|kiss%1:04:01::	排除糖果等低相关义项。
kit	noun=成套工具；装备；配套用品|verb=装备	kit%1:06:01::|kit%1:06:00::|kit%1:05:00::|kit%2:40:00::	
kitchen	noun=厨房	kitchen%1:06:00::	
kite	noun=风筝；鸢|verb=使物价上涨	kite%1:06:00::|kite%1:05:00::	排除金融票据等低相关义项；动词义依据基础英语用法补充。
