word	definitions	sense_ids	notes
smell	noun=气味；嗅觉；迹象|verb=闻；闻起来；嗅出	smell%1:09:02::|smell%1:07:00::|smell%1:26:00::|smell%1:09:01::	动词义依据基础英语常用义补充。
smile	verb=微笑；笑着表示|noun=微笑	smile%1:10:00::|smile%2:29:00::|smile%2:32:00::	
smog	noun=烟雾；雾霾	smog%1:26:00::	
smoke	noun=烟；烟雾；抽烟|verb=吸烟；冒烟；熏制	smoke%1:19:00::|smoke%1:22:00::|smoke%1:10:00::|smoke%1:07:00::	动词义依据基础英语常用义补充。
smooth	adjective=光滑的；平稳的；圆滑的；流畅的|verb=使光滑；缓和	smooth%3:00:00::|smooth%5:00:00:diplomatic:00|smooth%3:00:02::|smooth%5:00:00:graceful:00	动词义依据基础英语常用义补充。
snack	noun=点心；小吃|verb=吃点心	snack%1:13:00::|snack%2:34:00::	
snake	noun=蛇；阴险的人；蛇形管|verb=蜿蜒移动	snake%1:05:00::|snake%1:18:00::|snake%1:06:00::|snake%1:06:01::	动词义依据基础英语常用义补充。
sneeze	noun=喷嚏|verb=打喷嚏	sneeze%1:26:00::|sneeze%2:29:00::	
snow	noun=雪；降雪|verb=下雪；使信服	snow%1:19:00::|snow%1:27:00::|snow%1:06:00::|snow%2:43:00::	
snowy	adjective=下雪的；被雪覆盖的；雪白的	snowy%5:00:02:covered:00|snowy%5:00:00:covered:00|snowy%5:00:00:achromatic:00	
so	adverb=如此；非常；也|conjunction=所以；因此	so%1:10:00::|so%4:02:02::|so%4:02:06::|so%4:02:05::	连词义依据基础英语常用义补充。
soccer	noun=足球运动	soccer%1:04:00::	
social	adjective=社会的；社交的；群居的|noun=社交聚会	social%3:01:00::|social%3:00:00::|social%3:01:02::|social%5:00:00:sociable:00	名词义依据基础英语常用义补充。
socialist	noun=社会主义者|adjective=社会主义的	socialist%3:00:04::|socialist%1:18:00::	
society	noun=社会；社团；上流社会；陪伴	society%1:14:00::|society%1:14:01::|society%1:26:00::|society%1:14:02::	
sock	noun=短袜；猛击|verb=猛击	sock%1:06:00::|sock%1:10:01::|sock%2:35:00::	
sofa	noun=沙发	sofa%1:06:00::	
soft	adjective=柔软的；轻柔的；温和的；不含酒精的|adverb=轻柔地	soft%3:00:01::|soft%3:00:02::|soft%3:00:04::|soft%5:00:00:tender:02	副词义依据基础英语常用义补充。
software	noun=软件；程序	software%1:10:00::	
soil	noun=土壤；土地；污物|verb=弄脏；污染	soil%1:26:00::|soil%1:27:01::|soil%1:17:00::|soil%1:15:00::	动词义依据基础英语常用义补充。
solar	adjective=太阳的；太阳能的	solar%3:01:00::	
soldier	noun=士兵；军人|verb=当兵；坚持做	soldier%1:18:00::|soldier%1:05:00::|soldier%2:33:00::	
solid	adjective=固体的；坚固的；可靠的；纯色的|noun=固体	solid%5:00:00:good:01|solid%3:00:01::|solid%3:00:02::|solid%5:00:00:homogeneous:00	名词义依据基础英语常用义补充。
solution	noun=解决办法；答案；溶液；解	solution%1:27:00::|solution%1:10:00::|solution%1:09:00::|solution%1:14:00::	
solve	verb=解决；解答；破解	solve%2:31:00::|solve%2:31:01::|solve%2:32:10::	
some	determiner=一些；某个|pronoun=一些人或事物|adverb=大约；稍微	some%3:00:00::|some%5:00:00:many:00|some%5:00:00:extraordinary:00|some%4:02:00::	
somebody	pronoun=某人；有人|noun=重要人物	somebody%1:03:00::	
somehow	adverb=以某种方式；不知怎么地	somehow%4:02:00::|somehow%4:02:01::	
someone	pronoun=某人；有人	someone%1:03:00::	
something	pronoun=某事；某物|noun=重要的人或事|adverb=大约		OEWN无候选释义；依据基础英语代词和副词用法原创整理。
sometimes	adverb=有时；间或	sometimes%4:02:01::	
somewhat	adverb=有点；稍微|pronoun=少量	somewhat%4:02:01::|somewhat%4:02:00::	代词义依据基础英语常用义补充。
somewhere	adverb=在某处；到某处|noun=某个地方	somewhere%1:15:00::|somewhere%4:02:00::	
son	noun=儿子；男性后代	son%1:18:00::	
song	noun=歌；歌曲；歌唱；很少的钱	song%1:10:00::|song%1:11:00::|song%1:04:00::|song%1:10:02::	
soon	adverb=很快；不久；早	soon%4:02:00::	
sorrow	noun=悲伤；悲痛；遗憾|verb=感到悲伤	sorrow%1:12:00::|sorrow%1:12:01::|sorrow%1:09:00::|sorrow%1:26:00::	动词义依据基础英语常用义补充。
sorry	adjective=抱歉的；难过的；遗憾的；糟糕的	sorry%3:00:02::|sorry%5:00:00:bad:00|sorry%5:00:00:worthless:00|sorry%5:00:00:depressing:00	
sort	noun=种类；类别；某种人|verb=分类；整理	sort%1:09:00::|sort%1:07:00::|sort%1:18:00::|sort%1:22:00::	动词义依据基础英语常用义补充。
soul	noun=灵魂；心灵；人；灵魂音乐	soul%1:18:00::|soul%1:03:00::|soul%1:12:00::|soul%1:04:00::	
sound	noun=声音；声响；海峡|verb=听起来；发声；探测|adjective=健全的；合理的	sound%3:00:00::|sound%5:00:00:reasonable:00|sound%3:00:01::|sound%5:00:00:healthy:00	名词和动词义依据基础英语常用义补充。
soup	noun=汤；浓雾；增强物|verb=增强；加大马力	soup%1:13:00::|soup%1:27:00::|soup%1:26:00::|soup%2:29:00::	
sour	adjective=酸的；变质的；不愉快的|verb=变酸；使恶化|noun=酸味饮料	sour%5:00:00:malodorous:00|sour%3:00:00::|sour%5:00:00:tasty:00|sour%5:00:00:soured:00	动词和名词义依据基础英语常用义补充。
source	noun=来源；源头；出处；消息来源|verb=从……获得	source%1:15:00::|source%1:10:00::|source%1:09:00::|source%1:06:00::	动词义依据基础英语常用义补充。
south	noun=南；南方|adjective=南方的|adverb=向南	south%3:00:00::|south%1:24:00::|south%1:15:02::|south%1:24:02::	
southern	adjective=南方的；南部的；来自南方的	southern%3:00:02::|southern%5:00:02:south:00|southern%3:00:01::|southern%5:00:01:south:00	
