word	definitions	sense_ids	notes
session	noun=会议；一段时间；课；开庭期	session%1:10:00::|session%1:28:00::|session%1:04:00::|session%1:14:00::	
set	verb=放置；设定；安排|noun=一套；集合；布景|adjective=固定的；准备好的	set%5:00:00:ready:00|set%5:00:00:nonmoving:00|set%5:00:00:settled:01|set%5:00:00:arranged:00	动词和名词义依据基础英语常用义补充。
setting	noun=环境；背景；设置；镶嵌底座	setting%1:15:00::|setting%1:26:00::|setting%1:06:01::|setting%1:26:01::	
settle	verb=解决；定居；安顿；沉降|noun=长椅	settle%1:06:00::|settle%2:38:01::|settle%2:31:00::|settle%2:32:00::	
seven	numeral=七|noun=七个；七点牌	seven%5:00:00:cardinal:00|seven%1:23:00::|seven%1:06:00::	
seventeen	numeral=十七	seventeen%5:00:00:cardinal:00|seventeen%1:23:00::	
seventh	ordinal=第七|noun=七分之一；第七个	seventh%5:00:00:ordinal:00|seventh%1:24:00::|seventh%1:23:00::|seventh%1:10:00::	
seventy	numeral=七十	seventy%5:00:00:cardinal:00|seventy%1:23:00::	
several	determiner=几个；若干|pronoun=几个|adjective=各自的；不同的	several%5:00:00:some:00|several%5:00:00:individual:00|several%5:00:00:different:00	
severe	adjective=严重的；严厉的；剧烈的；朴素的	severe%5:00:00:intense:00|severe%5:00:00:strong:00|severe%5:00:00:plain:01|severe%5:00:02:nonindulgent:00	
sew	verb=缝；缝制；缝合	sew%2:35:00::|sew%2:36:00::	
sex	noun=性别；生物性别；性行为|verb=鉴别性别	sex%1:04:00::|sex%1:14:00::|sex%1:12:00::|sex%1:07:00::	动词义依据基础英语常用义补充。
shade	noun=阴凉处；色度；遮光物；细微差别|verb=遮蔽；给……涂阴影	shade%1:26:00::|shade%1:07:00::|shade%1:06:00::|shade%1:10:00::	动词义依据基础英语常用义补充。
shadow	noun=影子；阴影；微量；跟随者|verb=跟踪；遮蔽	shadow%1:26:01::|shadow%1:15:00::|shadow%1:09:00::|shadow%1:12:00::	动词义依据基础英语常用义补充。
shake	verb=摇动；颤抖；动摇|noun=摇动；奶昔；颤音	shake%1:27:00::|shake%1:13:00::|shake%1:10:01::|shake%1:10:00::	动词义依据基础英语常用义补充。
shall	modal_verb=将；应该；必须		OEWN无候选释义；依据基础英语情态动词用法原创整理。
shallow	adjective=浅的；肤浅的|noun=浅水处|verb=变浅	shallow%3:00:01::|shallow%3:00:02::|shallow%5:00:00:superficial:00|shallow%1:17:00::	动词义依据基础英语常用义补充。
shame	noun=羞耻；遗憾；可耻的人或事|verb=使羞愧	shame%1:12:00::|shame%1:26:00::|shame%1:11:00::|shame%2:41:00::	
shape	noun=形状；外形；状况|verb=塑造；形成	shape%1:07:00::|shape%1:03:00::|shape%1:08:00::|shape%1:09:01::	动词义依据基础英语常用义补充。
share	noun=份额；股份；一份|verb=分享；共同拥有；分担	share%1:21:00::|share%1:21:01::|share%1:04:00::|share%1:04:01::	动词义依据基础英语常用义补充。
shark	noun=鲨鱼；骗子；行家|verb=欺骗	shark%1:05:00::|shark%1:18:01::|shark%1:18:00::|shark%2:41:00::	
sharp	adjective=锋利的；尖的；敏锐的；急剧的|adverb=准时；急剧地|noun=升半音	sharp%5:00:00:distinct:00|sharp%5:00:00:pointed:00|sharp%5:00:00:perceptive:00|sharp%5:00:00:smart:00	副词和名词义依据基础英语常用义补充。
shave	verb=刮胡子；剃毛；削薄|noun=刮脸；薄片	shave%1:04:00::|shave%2:29:00::|shave%2:35:01::|shave%2:40:00::	
she	pronoun=她		OEWN无候选释义；依据基础英语人称代词用法原创整理。
sheep	noun=羊；绵羊；温顺的人	sheep%1:05:00::|sheep%1:18:01::|sheep%1:18:00::	
sheet	noun=床单；纸张；薄片；大片覆盖物|verb=覆盖；成片流动	sheet%1:17:00::|sheet%1:10:00::|sheet%1:06:00::|sheet%1:25:00::	动词义依据基础英语常用义补充。
shelf	noun=架子；搁板；大陆架	shelf%1:06:00::|shelf%1:17:00::	
shelter	noun=庇护；避难所；收容所|verb=保护；躲避	shelter%1:06:00::|shelter%1:06:01::|shelter%1:26:00::|shelter%1:21:00::	动词义依据基础英语常用义补充。
shift	verb=转移；改变；换挡|noun=转变；轮班；移动	shift%1:11:00::|shift%1:11:01::|shift%1:28:00::|shift%1:04:01::	动词义依据基础英语常用义补充。
shine	verb=发光；照耀；表现出色|noun=光泽；照耀	shine%1:07:00::|shine%2:43:01::|shine%2:43:00::|shine%2:39:01::	
ship	noun=船；舰|verb=运输；装运；上市	ship%1:06:00::|ship%2:38:00::|ship%2:41:00::|ship%2:38:01::	
shirt	noun=衬衫|verb=给……穿衬衫	shirt%1:06:00::|shirt%2:29:00::	
shock	noun=震惊；冲击；休克|verb=使震惊；电击	shock%1:12:01::|shock%1:04:01::|shock%1:04:00::|shock%1:26:00::	动词义依据基础英语常用义补充。
shoe	noun=鞋；蹄铁；制动块|verb=给……穿鞋；装蹄铁	shoe%1:06:00::|shoe%1:06:03::|shoe%1:06:01::|shoe%1:06:02::	动词义依据基础英语常用义补充。
shoot	verb=射击；拍摄；迅速移动|noun=嫩芽；拍摄；射击	shoot%1:20:00::|shoot%1:04:00::|shoot%2:33:01::|shoot%2:41:00::	
shop	noun=商店；工场；购物|verb=购物；购买	shop%1:06:00::|shop%1:06:01::|shop%1:04:00::|shop%2:40:00::	
shore	noun=岸；滨|verb=支撑；上岸	shore%1:17:00::|shore%1:06:00::|shore%2:42:00::|shore%2:38:00::	
short	adjective=短的；矮的；不足的|adverb=突然；未达到|noun=短裤；短片	short%3:00:02::|short%3:00:01::|short%3:00:03::|short%5:00:00:insufficient:00	副词和名词义依据基础英语常用义补充。
shortage	noun=短缺；不足	shortage%1:07:00::|shortage%1:26:00::	
