word	definitions	sense_ids	notes
uncomfortable	adjective=不舒服的；不自在的；令人尴尬的	uncomfortable%3:00:01::|uncomfortable%3:00:00::	
unconscious	adjective=失去知觉的；未察觉的；无意识的|noun=无意识	unconscious%3:00:00::|unconscious%5:00:00:involuntary:01|unconscious%5:00:01:unaware:00|unconscious%1:09:00::	
underline	verb=在……下面画线；强调|noun=下划线	underline%2:32:00::|underline%2:32:03::|underline%1:10:00::	
understanding	noun=理解；认识；协议；谅解|adjective=善解人意的	understanding%1:09:01::|understanding%1:10:00::|understanding%1:09:00::|understanding%5:00:00:perceptive:00	
undertake	verb=承担；从事；承诺；着手进行	undertake%2:36:00::|undertake%2:41:01::|undertake%2:32:00::|undertake%2:41:00::	
underwear	noun=内衣；衬衣裤	underwear%1:06:00::	
undo	verb=解开；取消；破坏；使恢复原状	undo%2:35:00::|undo%2:36:00::|undo%2:41:00::|undo%2:35:01::	
unemployment	noun=失业；失业状态；失业人数	unemployment%1:26:00::	
unfair	adjective=不公平的；不公正的	unfair%3:00:00::	
unfold	verb=展开；打开；逐渐显露；发生	unfold%2:30:00::|unfold%2:39:00::|unfold%2:38:00::|unfold%2:35:00::	
unfortunate	adjective=不幸的；不恰当的|noun=不幸的人	unfortunate%3:00:00::|unfortunate%5:00:00:infelicitous:00|unfortunate%1:18:00::	
unfortunately	adverb=不幸地；遗憾地	unfortunately%4:02:00::	
unhappy	adjective=不快乐的；不满意的；不幸的；令人不快的	unhappy%3:00:00::|unhappy%3:00:04::|unhappy%5:00:00:unpleasant:00|unhappy%5:00:00:unfortunate:00	
unhealthy	adjective=不健康的；有害健康的；病态的	unhealthy%3:00:00::|unhealthy%5:00:00:unwholesome:00|unhealthy%5:00:00:unhealthful:00	
union	noun=联合；工会；联盟；婚姻|adjective=工会的	union%1:26:00::|union%1:14:01::|union%1:14:02::|union%1:11:00::|union%3:00:00::	
unite	verb=联合；团结；使结合；统一	unite%2:41:00::|unite%2:30:00::|unite%2:42:01::|unite%2:41:04::	
universal	adjective=普遍的；通用的；全世界的|noun=普遍原则；通用物	universal%5:00:00:comprehensive:00|universal%5:00:00:general:00|universal%5:00:00:adaptable:00|universal%1:09:00::	
unknown	adjective=未知的；不知名的；陌生的|noun=未知事物；无名者	unknown%3:00:00::|unknown%5:00:00:anonymous:00|unknown%5:00:00:unfamiliar:00|unknown%1:15:00::|unknown%1:18:00::	
unlike	adjective=不同的；不像的|preposition=不像；与……不同	unlike%3:00:00::|unlike%3:00:02::	介词义据词形和开放语义证据独立概括
unmarried	adjective=未婚的；单身的	unmarried%3:00:00::	
unpleasant	adjective=令人不快的；讨厌的；不舒服的	unpleasant%3:00:00::	
unrest	noun=动荡；骚乱；不安	unrest%1:26:00::|unrest%1:12:00::	
unsafe	adjective=不安全的；危险的；无保障的	unsafe%3:00:00::|unsafe%3:00:02::|unsafe%5:00:00:vulnerable:00	
unsuccessful	adjective=不成功的；失败的；没有成果的	unsuccessful%3:00:00::|unsuccessful%5:00:00:unfruitful:00	
unwilling	adjective=不愿意的；勉强的；非自愿的	unwilling%3:00:00::|unwilling%5:00:00:involuntary:01	
upstairs	adjective=楼上的|noun=楼上|adverb=在楼上；向楼上	upstairs%3:00:00::|upstairs%1:06:00::|upstairs%4:02:00::|upstairs%4:02:01::	
upward	adjective=向上的；上升的|adverb=向上；以上	upward%5:00:00:up:00|upward%5:00:00:ascending:00|upward%4:02:00::|upward%4:02:01::	
useless	adjective=无用的；无效的；无能的	useless%3:00:00::	
user	noun=用户；使用者；吸毒者	user%1:18:00::|user%1:18:01::|user%1:18:02::	
vacant	adjective=空着的；职位空缺的；茫然的	vacant%5:00:01:empty:00|vacant%5:00:02:foolish:00	职位空缺义据常用语义独立概括
vague	adjective=模糊的；含糊的；不明确的	vague%5:00:00:unclear:00|vague%3:00:04::|vague%5:00:00:indistinct:00	
vain	adjective=自负的；徒劳的；无结果的	vain%5:00:00:proud:00|vain%5:00:00:unproductive:00	
valid	adjective=有效的；有根据的；合法的；未过期的	valid%3:00:00::|valid%5:00:00:unexpired:00	
vertical	adjective=垂直的；纵向的；等级式的|noun=垂直线；垂直面	vertical%3:00:00::|vertical%3:01:00::|vertical%5:00:00:hierarchical:00|vertical%1:24:00::|vertical%1:06:00::	
vest	noun=背心；汗衫|verb=授予；使拥有；穿上	vest%1:06:01::|vest%1:06:00::|vest%2:41:00::|vest%2:40:02::|vest%2:29:00::	
via	preposition=经由；通过；凭借		无 OEWN 候选义项；依据词性证据和通行用法独立概括
vice	noun=恶习；罪恶；虎钳	vice%1:07:00::|vice%1:04:00::|vice%1:06:01::	
viewer	noun=观看者；电视观众；取景器	viewer%1:18:01::|viewer%1:06:00::	
villager	noun=村民	villager%1:18:00::	
vinegar	noun=醋；酸味液体	vinegar%1:13:00::|vinegar%1:27:00::	
violate	verb=违反；侵犯；亵渎；扰乱	violate%2:42:00::|violate%2:41:00::|violate%2:35:00::|violate%2:41:02::	
violent	adjective=暴力的；猛烈的；强烈的；血腥的	violent%3:00:00::|violent%5:00:03:intense:00|violent%5:00:00:bloody:00	
visa	noun=签证|verb=签发签证；在……上签证	visa%1:10:00::|visa%2:32:00::|visa%2:32:01::	
voluntary	adjective=自愿的；志愿的；随意控制的|noun=志愿者；自愿行为	voluntary%3:00:01::|voluntary%3:00:02::|voluntary%1:18:00::|voluntary%1:10:00::	
voyage	noun=航行；远行|verb=航行；旅行	voyage%1:04:01::|voyage%1:04:00::|voyage%2:38:00::	
waiter	noun=服务员；侍者；等待者	waiter%1:18:00::|waiter%1:18:01::	
walnut	noun=核桃；核桃树；胡桃木	walnut%1:13:00::|walnut%1:20:02::|walnut%1:20:00::	
warehouse	noun=仓库；货栈|verb=把……存入仓库	warehouse%1:06:00::|warehouse%2:40:00::	
warmth	noun=温暖；热情；暖色调；温度	warmth%1:07:00::|warmth%1:12:00::|warmth%1:07:01::|warmth%1:07:02::	
wax	noun=蜡|verb=给……上蜡；逐渐增大；变圆	wax%1:27:00::|wax%2:35:00::|wax%2:30:00::|wax%2:30:01::	
weakness	noun=虚弱；弱点；缺点；偏爱	weakness%1:26:00::|weakness%1:07:01::|weakness%1:07:00::|weakness%1:12:00::	
wealthy	adjective=富有的；富裕的	wealthy%5:00:00:rich:00	
web	noun=网；蛛网；网络；错综复杂的系统|verb=结网；用网覆盖	web%1:17:00::|web%1:06:00::|web%1:14:00::|web%2:36:00::	
wherever	adverb=无论在哪里；无论何处	wherever%4:02:00::	
whichever	pronoun=无论哪个；任何一个|determiner=无论哪一个		无 OEWN 候选义项；依据词性证据和通行用法独立概括
whistle	noun=哨子；口哨声；汽笛|verb=吹口哨；鸣笛；呼啸	whistle%1:06:02::|whistle%1:11:00::|whistle%2:39:00::|whistle%2:32:00::|whistle%2:38:01::	
wildlife	noun=野生生物；野生动植物	wildlife%1:14:00::	
willing	adjective=愿意的；自愿的|noun=自愿行为	willing%3:00:00::|willing%5:00:00:voluntary:01|willing%1:04:00::	
willingly	adverb=愿意地；乐意地	willingly%4:02:00::	
willingness	noun=愿意；乐意；自愿	willingness%1:07:00::	
wipe	verb=擦；抹；清除|noun=擦拭	wipe%2:35:00::|wipe%1:04:00::	
wolf	noun=狼；残暴的人|verb=狼吞虎咽	wolf%1:05:00::|wolf%1:18:00::|wolf%2:34:00::	
wooden	adjective=木制的；僵硬的；呆板的	wooden%5:00:00:woody:00|wooden%5:00:00:awkward:00	
workforce	noun=劳动力；全体员工	workforce%1:14:00::	
workplace	noun=工作场所	workplace%1:06:00::	
works	noun=工厂；工程；作品集；机械装置	works%1:06:02::|works%1:04:00::|works%1:06:00::	
worldwide	adjective=全世界的；全球性的	worldwide%5:00:00:intercontinental:00|worldwide%5:00:00:international:00|worldwide%5:00:00:comprehensive:00	
worm	noun=蠕虫；虫；卑微的人；计算机蠕虫|verb=缓慢钻行	worm%1:05:00::|worm%1:18:00::|worm%1:10:00::|worm%2:38:00::	
worried	adjective=担心的；焦虑的；忧虑的	worried%5:00:00:troubled:00|worried%5:00:00:uneasy:00	
worthless	adjective=无价值的；无用的；品行恶劣的	worthless%3:00:00::|worthless%5:00:00:evil:00	
wounded	adjective=受伤的；受创的|noun=伤员	wounded%5:00:01:injured:00|wounded%1:14:00::	
writing	noun=写作；文字；作品；笔迹	writing%1:04:02::|writing%1:10:00::|writing%1:10:02::|writing%1:10:01::	
yell	verb=叫喊；大声喊|noun=喊叫声；欢呼声	yell%2:32:01::|yell%2:32:00::|yell%1:10:00::|yell%1:10:01::	
zip	noun=拉链；活力；零|verb=拉上拉链；快速移动	zip%1:06:00::|zip%1:07:00::|zip%1:23:00::|zip%2:35:00::|zip%2:38:00::	
zoom	verb=快速移动；急剧上升；变焦|noun=嗡嗡声；变焦	zoom%2:38:00::|zoom%2:38:01::|zoom%2:38:03::|zoom%1:11:00::|zoom%1:04:00::	
