word	definitions	sense_ids	notes
basis	noun=基础；根据；原则	basis%1:24:00::|basis%1:09:00::|basis%1:24:01::	
basket	noun=篮；篮子；篮筐；投篮得分	basket%1:06:00::|basket%1:06:01::|basket%1:04:00::	
basketball	noun=篮球运动；篮球	basketball%1:04:00::|basketball%1:06:00::	
bat	noun=蝙蝠；球棒；球拍|verb=用球棒击球；眨眼	bat%1:05:00::|bat%1:06:00::|bat%1:06:03::	OEWN 候选支持名词核心义；补充常用动词用法。
bath	noun=洗澡；浴缸；浴液	bath%1:04:00::|bath%1:06:02::	
bathroom	noun=浴室；卫生间	bathroom%1:06:00::|bathroom%1:06:01::	
battery	noun=电池；一组设备；炮兵连	battery%1:06:00::|battery%1:14:01::|battery%1:14:02::	
battle	noun=战斗；斗争；较量|verb=战斗；抗争	battle%1:04:00::|battle%1:04:01::|battle%1:04:02::|battle%2:33:00::	
bay	noun=海湾；舱位；月桂|adjective=红棕色的	bay%1:17:00::|bay%1:06:02::|bay%1:20:00::|bay%5:00:00:colored:00	
BC	adverb=公元前	bc%4:02:00::	
be	verb=是；存在；位于；成为|auxiliary_verb=用于构成进行时或被动语态	be%2:42:03::|be%2:42:06::|be%2:42:05::|be%2:42:00::	补充中学语法中的助动词功能。
beach	noun=海滩；湖滩|verb=把船拖上岸；搁浅	beach%1:17:00::|beach%2:38:00::	
bean	noun=豆；豆类植物	bean%1:13:00::|bean%1:20:00::	
bean curd	noun=豆腐	bean_curd%1:13:00::|tofu%1:13:00::	课标原有多词表达。
bear	noun=熊|verb=承受；忍受；承担；生育；带有	bear%1:05:00::|bear%2:42:01::|bear%2:37:01::|bear%2:29:01::	根据候选义项保留中学常用动词义，主动排除金融市场中的生僻名词义。
beard	noun=胡须；络腮胡子	beard%1:08:00::	
beat	verb=击打；打败；跳动；搅拌|noun=节拍；敲击；巡逻区域|adjective=筋疲力尽的	beat%1:10:00::|beat%1:11:00::|beat%1:15:00::|beat%5:00:00:tired:00	OEWN 当前截取候选以名词、形容词义为主；补充中学阶段高频动词用法。
beautiful	adjective=美丽的；美好的	beautiful%3:00:00::|beautiful%5:00:00:pleasant:00	
beauty	noun=美；美丽；美人；美好事物	beauty%1:07:00::|beauty%1:18:00::|beauty%1:09:00::	
because	conjunction=因为；由于		按课标中的原因连词用法补充；OEWN 无对应候选义项。
become	verb=变成；成为；适合；开始形成	become%2:30:00::|become%2:42:01::|become%2:42:00::|become%2:42:03::	
bed	noun=床；花坛；河床；岩层|verb=安置睡觉；栽种	bed%1:06:00::|bed%1:06:01::|bed%1:17:00::|bed%1:17:01::	OEWN 候选支持名词核心义；补充常用动词用法。
bedroom	noun=卧室	bedroom%1:06:00::	
beef	noun=牛肉；肉牛；抱怨|verb=抱怨	beef%1:13:00::|beef%1:05:00::|beef%1:10:00::|beef%2:32:00::	
beer	noun=啤酒	beer%1:13:00::	
before	preposition=在……以前；在……前面|conjunction=在……以前|adverb=以前；先前	before%4:02:03::|before%4:02:01::	补充中学阶段常用介词和连词用法。
begin	verb=开始；着手；首先出现	begin%2:30:00::|begin%2:42:00::|begin%2:30:01::|begin%2:42:02::	
behalf	noun=代表；利益	behalf%1:04:00::|behalf%1:07:00::	主要用于 on behalf of 等固定搭配。
behave	verb=表现；举止；守规矩	behave%2:29:00::|behave%2:41:00::	
behaviour	noun=行为；举止；表现；运行状况	behaviour%1:07:00::|behaviour%1:04:00::|behaviour%1:26:00::	
behind	preposition=在……后面；落后于；支持|adverb=在后面；留下；落后|noun=臀部	behind%4:02:00::|behind%4:02:01::|behind%5:00:00:down:00|behind%1:08:00::	补充中学阶段常用介词用法。
being	noun=存在；生物；人	being%1:26:00::|being%1:03:00::	
belief	noun=相信；信念；信仰	belief%1:09:00::|belief%1:09:01::	
believe	verb=相信；认为；信任；信仰	believe%2:31:00::|believe%2:31:04::|believe%2:31:03::|believe%2:31:01::	
bell	noun=钟；铃；钟声	bell%1:06:00::|bell%1:06:02::|bell%1:11:00::	
belong	verb=属于；应在；适合；是……的成员	belong%2:40:00::|belong%2:42:03::|belong%2:42:02::|belong%2:42:07::	
below	preposition=在……下面；低于|adverb=在下面；下文	below%4:02:01::|below%4:02:00::	补充中学阶段常用介词用法。
belt	noun=腰带；传送带；地带|verb=用带系；猛击	belt%1:06:00::|belt%1:06:01::|belt%1:15:00::|belt%1:11:00::	OEWN 候选支持名词核心义；补充常用动词用法。
bend	noun=弯曲；弯道|verb=弯曲；俯身；使屈服	bend%1:11:00::|bend%1:06:00::|bend%1:25:01::	OEWN 候选支持名词核心义；补充常用动词用法。
beneath	preposition=在……下面；低于；不值得|adverb=在下方	beneath%4:02:00::	补充中学阶段常用介词用法。
benefit	noun=好处；益处；救济金|verb=使受益；得益于	benefit%1:07:00::|benefit%1:21:00::|benefit%2:40:00::|benefit%2:40:01::	
beside	preposition=在……旁边；与……相比		按课标中的常用介词用法补充；OEWN 无对应候选义项。
best	adjective=最好的；最合适的|noun=最佳的人或事物；最大努力|adverb=最好地；最适合地	best%3:00:00::|best%5:00:00:advisable:00|best%1:18:00::|best%1:04:00::|best%4:02:01::	
bet	noun=打赌；赌注|verb=打赌；确信	bet%1:04:00::|bet%1:21:00::|bet%2:33:00::|bet%2:31:00::	
better	adjective=更好的；好转的；更合适的|noun=更好的人或事物|adverb=更好地|verb=改善；胜过	better%3:00:00::|better%3:00:02::|better%5:00:00:advisable:00|better%1:07:00::	OEWN 候选支持形容词和名词义；补充常用副词、动词用法。
between	preposition=在……之间；介于；由……共同|adverb=在中间	between%4:02:03::|between%4:02:00::	补充中学阶段常用介词用法。
beyond	preposition=在……之外；超过；非……所能|adverb=在更远处；在那一边；此外	beyond%4:02:01::|beyond%4:02:02::|beyond%4:02:00::	补充中学阶段常用介词用法。
big	adjective=大的；重大的；严重的；受欢迎的|adverb=以给人深刻印象的方式	big%3:00:01::|big%5:00:00:important:00|big%5:00:00:intense:00|big%5:00:00:conspicuous:00	补充口语中的副词用法。
bike	noun=自行车；摩托车|verb=骑自行车	bike%1:06:00::|bike%1:06:02::|bike%2:38:00::	
bill	noun=账单；钞票；法案；广告单|verb=给……开账单；宣传	bill%1:10:01::|bill%1:21:00::|bill%1:10:04::|bill%1:10:02::	OEWN 候选支持名词核心义；补充常用动词用法。
billion	numeral=十亿|noun=十亿；大量	billion%5:00:00:cardinal:00|billion%1:23:00::|billion%1:23:02::	采用现代英语常用短级数含义，即 1,000,000,000；不采用旧式英式万亿义。
