word	definitions	sense_ids	notes
any	determiner=任何的；任一的；一些|pronoun=任何一个；任何一些|adverb=丝毫；多少	any%5:00:00:some:00|any%4:02:00::	将 OEWN 的形容词标签规范为限定词，并补充分列的代词用法。
anybody	pronoun=任何人；随便哪个人		按课标中的不定代词用法补充；OEWN 无对应候选义项。
anyhow	adverb=无论如何；不管怎样；以任何方式	anyhow%4:02:00::|anyhow%4:02:01::	
anyone	pronoun=任何人；任一人		按课标中的不定代词用法补充；OEWN 无对应候选义项。
anything	pronoun=任何事物；任何事情		按课标中的不定代词用法补充；OEWN 无对应候选义项。
anyway	adverb=无论如何；不管怎样；反正	anyway%4:02:00::|anyway%4:02:01::	
anywhere	adverb=在任何地方；到任何地方	anywhere%4:02:00::	
apart	adjective=分开的；相隔的|adverb=分开；相距；除外	apart%5:00:00:unconnected:00|apart%4:02:03::|apart%4:02:01::	
apartment	noun=公寓；一套住房	apartment%1:06:00::	
apologise	verb=道歉；辩解	apologise%2:32:00::|apologise%2:32:01::	
apparently	adverb=看来；显然；据说	apparently%4:02:00::|apparently%4:02:01::	
appeal	noun=呼吁；请求；吸引力；上诉|verb=呼吁；请求；吸引；上诉	appeal%1:10:00::|appeal%1:07:00::|appeal%1:04:00::|appeal%2:41:00::|appeal%2:32:00::	
appear	verb=出现；显得；出版；登台	appear%2:30:00::|appear%2:39:00::|appear%2:30:01::|appear%2:36:00::	
appetite	noun=食欲；欲望	appetite%1:12:00::	
applaud	verb=鼓掌；称赞	applaud%2:32:01::|applaud%2:32:00::	
apple	noun=苹果；苹果树	apple%1:13:00::|apple%1:20:00::	
applicant	noun=申请人	applicant%1:18:00::	
application	noun=申请；申请书；应用；应用程序；用功	application%1:10:00::|application%1:04:02::|application%1:10:01::|application%1:04:01::	
apply	verb=申请；应用；适用；涂抹	apply%2:32:00::|apply%2:34:00::|apply%2:42:00::|apply%2:35:00::	
appointment	noun=约会；预约；任命；职位	appointment%1:14:00::|appointment%1:04:00::|appointment%1:04:01::	
appreciate	verb=欣赏；感激；理解；升值	appreciate%2:37:00::|appreciate%2:31:00::|appreciate%2:30:00::	
approach	noun=方法；靠近；通道|verb=接近；着手处理；与……接洽	approach%1:04:02::|approach%1:04:00::|approach%1:06:00::	OEWN 候选义项支持名词核心义；补充与其对应的常用动词用法。
appropriate	adjective=合适的；恰当的|verb=拨出；占用	appropriate%3:00:00::|appropriate%5:00:01:fit:02|appropriate%2:31:00::|appropriate%2:40:00::	
approve	verb=赞成；批准；认可	approve%2:32:00::|approve%2:31:00::	
April	proper_noun=四月	april%1:28:00::	按月份专名规范展示词性。
arch	noun=拱；拱形结构|verb=使成拱形；呈弧形|adjective=调皮的；傲慢的	arch%1:25:00::|arch%1:06:00::|arch%5:00:00:playful:00|arch%5:00:00:superior:01	OEWN 候选支持名词和形容词义；补充对应的常用动词用法。
architect	noun=建筑师；设计者	architect%1:18:00::	
area	noun=地区；区域；领域；面积	area%1:15:01::|area%1:09:00::|area%1:06:00::|area%1:07:00::	
argue	verb=争论；争辩；主张；表明	argue%2:32:00::|argue%2:32:02::|argue%2:32:01::	
arise	verb=出现；产生；起身；由……引起	arise%2:42:00::|arise%2:42:01::|arise%2:38:00::|arise%2:30:00::	
arm	noun=手臂；扶手；武器；部门|verb=武装；装备	arm%1:08:00::|arm%1:06:02::|arm%1:06:01::|arm%1:14:00::	OEWN 候选支持名词核心义；补充其常用动词用法。
army	noun=陆军；军队；大批人群	army%1:14:00::|army%1:14:01::	
around	preposition=围绕；在……附近；到处|adverb=在周围；大约；到处	around%4:02:01::|around%4:02:04::|around%4:02:06::|around%4:02:03::	补充中学阶段常用介词用法。
arrangement	noun=安排；布置；约定；编曲	arrangement%1:09:01::|arrangement%1:14:00::|arrangement%1:10:00::	
arrest	noun=逮捕；停止|verb=逮捕；制止；吸引	arrest%1:04:00::|arrest%1:26:00::|arrest%2:35:00::|arrest%2:33:00::|arrest%2:35:01::	
arrive	verb=到达；取得成功	arrive%2:38:00::|arrive%2:41:00::	
arrow	noun=箭；箭头符号	arrow%1:06:00::|arrow%1:10:00::	
art	noun=艺术；美术；技艺	art%1:06:00::|art%1:04:00::|art%1:09:00::	
article	noun=文章；物品；条款；冠词	article%1:10:00::|article%1:03:00::|article%1:10:02::|article%1:10:01::	
artificial	adjective=人工的；人造的；不自然的	artificial%3:00:00::|artificial%5:00:00:affected:01	
artist	noun=艺术家；美术家	artist%1:18:00::	
as	conjunction=当……时；因为；正如；尽管|preposition=作为；像|adverb=同样地；和……一样	as%4:02:00::	补充课标中常用的连词和介词用法；OEWN 候选仅覆盖程度副词义。
ashamed	adjective=羞愧的；惭愧的	ashamed%3:00:00::	
Asia	proper_noun=亚洲	asia%1:14:00::	按洲名专名规范展示词性。
Asian	adjective=亚洲的；亚洲人的|noun=亚洲人	asian%3:01:00::|asian%1:18:00::	
aside	noun=旁白；题外话|adverb=在一旁；撇开；留出	aside%1:10:00::|aside%1:10:01::|aside%4:02:00::|aside%4:02:04::	
ask	verb=问；请求；要求；邀请	ask%2:32:02::|ask%2:32:01::|ask%2:42:00::|ask%2:41:00::	
asleep	adjective=睡着的|adverb=进入睡眠状态	asleep%3:00:00::|asleep%4:02:00::	
aspect	noun=方面；特征；外观；（语法）体	aspect%1:09:00::|aspect%1:07:02::|aspect%1:07:01::|aspect%1:24:00::	
assess	verb=评估；评价；估算	assess%2:31:00::|assess%2:31:01::	
assign	verb=分配；指派；指定；归因于	assign%2:41:00::|assign%2:40:01::|assign%2:31:00::|assign%2:31:02::	
assistant	noun=助手；助理|adjective=助理的；辅助的	assistant%1:18:00::|assistant%5:00:00:subordinate:01	
association	noun=协会；联合；联系；联想	association%1:14:00::|association%1:04:00::|association%1:26:00::|association%1:09:00::	
assume	verb=假定；认为；承担；呈现	assume%2:31:00::|assume%2:41:00::|assume%2:30:00::	
assumption	noun=假定；假设；承担；取得	assumption%1:10:00::|assumption%1:09:00::|assumption%1:04:01::	
astonish	verb=使惊讶；使震惊	astonish%2:31:00::	
astronaut	noun=宇航员；航天员	astronaut%1:18:00::	
astronomer	noun=天文学家	astronomer%1:18:00::	
at	preposition=在；于；向；以；按照……速度		按课标中的常用介词用法补充；OEWN 候选是老挝计量单位的生僻名词义，未采用。
athlete	noun=运动员；体育健儿	athlete%1:18:00::	
Atlantic	proper_noun=大西洋|adjective=大西洋的	atlantic%3:01:00::	补充通用海洋专名的名词用法。
atmosphere	noun=大气；大气层；气氛；环境	atmosphere%1:15:00::|atmosphere%1:17:00::|atmosphere%1:26:01::|atmosphere%1:07:00::	
attach	verb=系上；贴上；连接；使依恋	attach%2:35:01::|attach%2:35:02::|attach%2:41:03::	
attack	noun=攻击；袭击；抨击；发作|verb=攻击；袭击；抨击	attack%1:04:00::|attack%1:10:00::|attack%1:04:02::	OEWN 候选支持名词核心义；补充对应的常用动词用法。
attain	verb=达到；获得；实现	attain%2:41:00::|attain%2:38:00::|attain%2:38:01::	
attempt	noun=尝试；企图|verb=尝试；企图	attempt%1:04:00::|attempt%2:41:00::|attempt%2:36:00::	
attend	verb=出席；参加；照料；注意	attend%2:42:00::|attend%2:41:12::|attend%2:39:00::	
attention	noun=注意；关注；照料	attention%1:09:00::|attention%1:09:01::|attention%1:04:01::	
