word	definitions	sense_ids	notes
mobile	adjective=可移动的；流动的；机动的|noun=移动电话；悬挂饰物	mobile%3:00:00::|mobile%5:00:00:moving:02|mobile%5:00:02:changeable:00|mobile%1:06:00::	移动电话义据现代常用语义独立概括
modem	noun=调制解调器	modem%1:06:00::	
modest	adjective=谦虚的；适度的；朴素的；不大的	modest%3:00:02::|modest%5:00:00:moderate:00|modest%5:00:00:unpretentious:00|modest%5:00:00:limited:00	
monument	noun=纪念碑；历史遗迹；丰碑	monument%1:06:00::|monument%1:15:00::|monument%1:06:03::	
motivation	noun=动机；动力；激励	motivation%1:03:00::|motivation%1:26:00::|motivation%1:04:00::	
motorcycle	noun=摩托车|verb=骑摩托车	motorcycle%1:06:00::|motorcycle%2:38:00::	
motto	noun=座右铭；格言；箴言	motto%1:10:00::	
mourn	verb=哀悼；悲伤；惋惜	mourn%2:37:00::|mourn%2:37:01::	
muddy	adjective=泥泞的；浑浊的；模糊的|verb=弄脏；使浑浊；使混乱	muddy%5:00:00:wet:01|muddy%5:00:00:dirty:01|muddy%5:00:00:opaque:00|muddy%2:35:00::|muddy%2:31:00::	
multiply	verb=乘；成倍增加；繁殖|adverb=多重地	multiply%2:31:00::|multiply%2:30:00::|multiply%2:29:00::|multiply%4:02:00::	
musical	adjective=音乐的；有音乐天赋的；悦耳的|noun=音乐剧	musical%3:01:00::|musical%3:00:02::|musical%3:00:01::|musical%1:10:00::	
mustard	noun=芥末；芥菜；芥末酱	mustard%1:20:00::|mustard%1:13:00::|mustard%1:13:01::	
nationwide	adjective=全国性的|adverb=在全国范围内	nationwide%5:00:00:comprehensive:00|nationwide%4:02:00::	
necklace	noun=项链	necklace%1:06:00::	
northeast	noun=东北；东北部|adjective=东北的；来自东北的|adverb=向东北	northeast%1:24:00::|northeast%1:15:01::|northeast%5:00:01:north:00|northeast%4:02:00::	
northwest	noun=西北；西北部|adjective=西北的；来自西北的|adverb=向西北	northwest%1:24:00::|northwest%1:15:01::|northwest%5:00:01:north:00|northwest%4:02:00::	
nursery	noun=托儿所；苗圃；育儿室	nursery%1:06:01::	苗圃与育儿室义据通行语义独立概括
nursing	noun=护理；看护；护理职业	nursing%1:04:00::|nursing%1:14:00::|nursing%1:04:01::	
nylon	noun=尼龙；尼龙制品	nylon%1:27:00::|nylon%1:06:00::	
obey	verb=服从；遵守；听从	obey%2:41:00::	
obvious	adjective=明显的；显而易见的	obvious%3:00:00::	
offshore	adjective=近海的；离岸的；海外的|adverb=在近海；向海上	offshore%3:00:00::|offshore%5:00:00:marine:00|offshore%4:02:00::	
oh	interjection=哦；啊		无 OEWN 候选义项；依据词性证据和通行用法独立概括
oneself	pronoun=自己；自身		无 OEWN 候选义项；依据词性证据和通行用法独立概括
opener	noun=开场项目；开启工具；揭幕赛选手	opener%1:11:00::|opener%1:06:00::|opener%1:18:00::	
opening	noun=开口；开始；空缺；机会|adjective=开始的；开场的	opening%1:17:00::|opening%1:11:00::|opening%1:26:00::|opening%1:04:00::|opening%3:00:00::	
operate	verb=操作；运转；经营；动手术	operate%2:35:03::|operate%2:35:00::|operate%2:41:00::|operate%2:29:00::	
optional	adjective=可选择的；非强制的	optional%3:00:00::	
oral	adjective=口头的；口腔的|noun=口试	oral%5:00:00:spoken:00|oral%3:01:00::|oral%3:00:00::|oral%1:10:00::	
outer	adjective=外部的；外面的；外围的	outer%3:00:00::|outer%5:00:00:outward:00|outer%5:00:00:external:00	
outing	noun=远足；短途旅行；集体外出	outing%1:04:00::|outing%1:28:00::	
outspoken	adjective=直言不讳的；坦率的	outspoken%5:00:00:communicative:00|outspoken%5:00:00:direct:02	
outward	adjective=向外的；外表的|adverb=向外；在外面	outward%3:00:00::|outward%5:00:00:outgoing:00|outward%4:02:00::	
oval	adjective=椭圆形的|noun=椭圆；椭圆形物	oval%5:00:00:rounded:00|oval%1:25:00::	
overhead	adjective=头顶上的；经常性的|noun=管理费用；天花板|adverb=在头顶上；在空中	overhead%3:00:00::|overhead%1:21:00::|overhead%1:15:00::|overhead%4:02:00::	
overlook	verb=忽视；俯瞰；宽恕；监督|noun=高处的眺望点	overlook%2:31:00::|overlook%2:39:01::|overlook%2:42:00::|overlook%2:39:00::|overlook%1:15:00::	
overweight	adjective=超重的|noun=超出的重量	overweight%5:00:00:fat:01|overweight%1:07:00::	
owner	noun=所有者；主人；物主	owner%1:18:00::|owner%1:18:02::	
ownership	noun=所有权；拥有；所有制	ownership%1:21:00::|ownership%1:04:00::|ownership%1:26:00::	
packet	noun=小包；数据包；一包文件	packet%1:06:00::|packet%1:10:00::|packet%1:14:00::	
paddle	noun=桨；球拍|verb=划桨；蹚水；轻拍	paddle%1:06:03::|paddle%1:06:01::|paddle%2:38:00::|paddle%2:38:04::|paddle%2:35:03::	
painful	adjective=疼痛的；痛苦的；令人不快的；费力的	painful%3:00:00::|painful%5:00:00:unpleasant:00|painful%5:00:00:bad:00|painful%5:00:00:uncomfortable:00	
painter	noun=画家；油漆工；美洲狮	painter%1:18:00::|painter%1:18:01::|painter%1:05:00::	
painting	noun=绘画；油画；涂漆；画作	painting%1:06:00::|painting%1:04:00::|painting%1:04:02::|painting%1:04:01::	
paperwork	noun=文书工作；书面材料	paperwork%1:04:00::	
parallel	adjective=平行的；相似的|noun=平行线；相似事物|verb=与……平行；与……相似	parallel%3:00:00::|parallel%1:07:00::|parallel%1:25:00::|parallel%2:42:00::|parallel%2:30:00::	
parrot	noun=鹦鹉；机械模仿者|verb=机械重复	parrot%1:05:00::|parrot%1:18:00::|parrot%2:32:00::	
partly	adverb=部分地；在一定程度上	partly%4:02:00::	
pause	noun=暂停；停顿|verb=暂停；犹豫	pause%1:28:00::|pause%1:04:00::|pause%2:42:00::|pause%2:32:01::	
pea	noun=豌豆；豌豆植株	pea%1:13:00::|pea%1:20:02::|pea%1:20:00::	
peaceful	adjective=和平的；宁静的；非暴力的	peaceful%3:00:00::|peaceful%5:00:00:nonviolent:00	
peach	noun=桃子；桃树；桃色|verb=告密	peach%1:13:00::|peach%1:20:00::|peach%1:07:00::|peach%2:32:00::	
peasant	noun=农民；佃农；粗野的人	peasant%1:18:00::|peasant%1:18:03::|peasant%1:18:02::	
pedestrian	noun=行人|adjective=乏味的；平庸的	pedestrian%1:18:00::|pedestrian%5:00:00:uninteresting:00	
pension	noun=养老金；退休金|verb=发给养老金；使退休	pension%1:21:00::|pension%2:40:00::	
perform	verb=表演；执行；履行；运转	perform%2:36:00::|perform%2:41:02::|perform%2:36:01::|perform%2:41:00::	
performer	noun=表演者；演出者	performer%1:18:00::	
perfume	noun=香水；香味|verb=使散发香味；洒香水	perfume%1:06:00::|perfume%1:09:00::|perfume%2:39:00::|perfume%2:29:00::	
permission	noun=许可；准许；许可证	permission%1:10:00::|permission%1:04:00::	
personally	adverb=亲自；就个人而言；私下地；作为个人	personally%4:02:01::|personally%4:02:00::|personally%4:02:03::|personally%4:02:04::	
personnel	noun=人员；全体职员；人事部门	personnel%1:14:00::|personnel%1:14:01::	
pest	noun=害虫；有害生物；讨厌的人；瘟疫	pest%1:05:00::|pest%1:18:00::|pest%1:26:00::|pest%1:26:01::	
physical	adjective=身体的；物质的；自然规律的；体力的	physical%3:00:00::|physical%3:01:00::|physical%5:00:00:material:01|physical%5:00:00:energetic:00	
physicist	noun=物理学家	physicist%1:18:00::	
